Voltage,Current,Species,Recording,replicate,Date,Venom,Quality,Set
-10,-0.271911621,Mouse,activation,3,Oct_22_16,Late,Good,6
-5,-0.43762207,Mouse,activation,3,Oct_22_16,Late,Good,6
0,-0.542297363,Mouse,activation,3,Oct_22_16,Late,Good,6
5,-0.570068359,Mouse,activation,3,Oct_22_16,Late,Good,6
10,-0.537109375,Mouse,activation,3,Oct_22_16,Late,Good,6
15,-0.504455566,Mouse,activation,3,Oct_22_16,Late,Good,6
20,-0.476989746,Mouse,activation,3,Oct_22_16,Late,Good,6
25,-0.439147949,Mouse,activation,3,Oct_22_16,Late,Good,6
30,-0.384521484,Mouse,activation,3,Oct_22_16,Late,Good,6
35,-0.349121094,Mouse,activation,3,Oct_22_16,Late,Good,6
40,-0.307617188,Mouse,activation,3,Oct_22_16,Late,Good,6
45,-0.277099609,Mouse,activation,3,Oct_22_16,Late,Good,6
50,-0.246276855,Mouse,activation,3,Oct_22_16,Late,Good,6
55,-0.261535645,Mouse,activation,3,Oct_22_16,Late,Good,6
60,-0.220031738,Mouse,activation,3,Oct_22_16,Late,Good,6
65,-0.157775879,Mouse,activation,3,Oct_22_16,Late,Good,6
70,-0.104980469,Mouse,activation,3,Oct_22_16,Late,Good,6
75,-0.124206543,Mouse,activation,3,Oct_22_16,Late,Good,6
80,-0.13885498,Mouse,activation,3,Oct_22_16,Late,Good,6
85,-0.090026855,Mouse,activation,3,Oct_22_16,Late,Good,6
90,-0.037841797,Mouse,activation,3,Oct_22_16,Late,Good,6
-80,-0.025634766,Mouse,activation,4,Oct_22_16,No,Good,6
-75,-0.02532959,Mouse,activation,4,Oct_22_16,No,Good,6
-70,-0.016174316,Mouse,activation,4,Oct_22_16,No,Good,6
-65,-0.019836426,Mouse,activation,4,Oct_22_16,No,Good,6
-60,-0.03326416,Mouse,activation,4,Oct_22_16,No,Good,6
-55,0.004882813,Mouse,activation,4,Oct_22_16,No,Good,6
-50,-0.004272461,Mouse,activation,4,Oct_22_16,No,Good,6
-45,-0.007324219,Mouse,activation,4,Oct_22_16,No,Good,6
-40,-0.005187988,Mouse,activation,4,Oct_22_16,No,Good,6
-35,-0.015869141,Mouse,activation,4,Oct_22_16,No,Good,6
-30,-0.014038086,Mouse,activation,4,Oct_22_16,No,Good,6
-25,-0.033874512,Mouse,activation,4,Oct_22_16,No,Good,6
-20,-0.097961426,Mouse,activation,4,Oct_22_16,No,Good,6
-15,-0.279846191,Mouse,activation,4,Oct_22_16,No,Good,6
-10,-0.823974609,Mouse,activation,4,Oct_22_16,No,Good,6
-5,-1.695556641,Mouse,activation,4,Oct_22_16,No,Good,6
0,-2.141113281,Mouse,activation,4,Oct_22_16,No,Good,6
5,-2.305908203,Mouse,activation,4,Oct_22_16,No,Good,6
10,-2.309265137,Mouse,activation,4,Oct_22_16,No,Good,6
15,-2.268981934,Mouse,activation,4,Oct_22_16,No,Good,6
20,-2.197875977,Mouse,activation,4,Oct_22_16,No,Good,6
25,-2.13470459,Mouse,activation,4,Oct_22_16,No,Good,6
30,-2.042236328,Mouse,activation,4,Oct_22_16,No,Good,6
35,-1.915893555,Mouse,activation,4,Oct_22_16,No,Good,6
40,-1.803894043,Mouse,activation,4,Oct_22_16,No,Good,6
45,-1.684265137,Mouse,activation,4,Oct_22_16,No,Good,6
50,-1.567077637,Mouse,activation,4,Oct_22_16,No,Good,6
55,-1.434020996,Mouse,activation,4,Oct_22_16,No,Good,6
60,-1.333618164,Mouse,activation,4,Oct_22_16,No,Good,6
65,-1.224975586,Mouse,activation,4,Oct_22_16,No,Good,6
70,-1.104431152,Mouse,activation,4,Oct_22_16,No,Good,6
75,-0.991821289,Mouse,activation,4,Oct_22_16,No,Good,6
80,-0.86151123,Mouse,activation,4,Oct_22_16,No,Good,6
85,-0.765380859,Mouse,activation,4,Oct_22_16,No,Good,6
90,-0.657958984,Mouse,activation,4,Oct_22_16,No,Good,6
-80,-0.043334961,Mouse,activation,4,Oct_22_16,Yes,Good,6
-75,-0.00793457,Mouse,activation,4,Oct_22_16,Yes,Good,6
-70,-0.062866211,Mouse,activation,4,Oct_22_16,Yes,Good,6
-65,-0.002746582,Mouse,activation,4,Oct_22_16,Yes,Good,6
-60,-0.034179688,Mouse,activation,4,Oct_22_16,Yes,Good,6
-55,-0.068664551,Mouse,activation,4,Oct_22_16,Yes,Good,6
-50,-0.028686523,Mouse,activation,4,Oct_22_16,Yes,Good,6
-45,-0.125427246,Mouse,activation,4,Oct_22_16,Yes,Good,6
-40,-0.199584961,Mouse,activation,4,Oct_22_16,Yes,Good,6
-35,-0.252990723,Mouse,activation,4,Oct_22_16,Yes,Good,6
-30,-0.385437012,Mouse,activation,4,Oct_22_16,Yes,Good,6
-25,-0.411987305,Mouse,activation,4,Oct_22_16,Yes,Good,6
-20,-0.518798828,Mouse,activation,4,Oct_22_16,Yes,Good,6
-15,-0.570983887,Mouse,activation,4,Oct_22_16,Yes,Good,6
-10,-0.714111328,Mouse,activation,4,Oct_22_16,Yes,Good,6
-5,-1.204833984,Mouse,activation,4,Oct_22_16,Yes,Good,6
0,-1.553955078,Mouse,activation,4,Oct_22_16,Yes,Good,6
5,-1.604919434,Mouse,activation,4,Oct_22_16,Yes,Good,6
10,-1.59362793,Mouse,activation,4,Oct_22_16,Yes,Good,6
15,-1.496887207,Mouse,activation,4,Oct_22_16,Yes,Good,6
20,-1.397705078,Mouse,activation,4,Oct_22_16,Yes,Good,6
25,-1.304931641,Mouse,activation,4,Oct_22_16,Yes,Good,6
30,-1.183166504,Mouse,activation,4,Oct_22_16,Yes,Good,6
35,-1.114501953,Mouse,activation,4,Oct_22_16,Yes,Good,6
40,-1.014709473,Mouse,activation,4,Oct_22_16,Yes,Good,6
45,-0.902404785,Mouse,activation,4,Oct_22_16,Yes,Good,6
50,-0.862426758,Mouse,activation,4,Oct_22_16,Yes,Good,6
55,-0.735168457,Mouse,activation,4,Oct_22_16,Yes,Good,6
60,-0.698852539,Mouse,activation,4,Oct_22_16,Yes,Good,6
65,-0.601501465,Mouse,activation,4,Oct_22_16,Yes,Good,6
70,-0.504150391,Mouse,activation,4,Oct_22_16,Yes,Good,6
75,-0.479125977,Mouse,activation,4,Oct_22_16,Yes,Good,6
80,-0.356445313,Mouse,activation,4,Oct_22_16,Yes,Good,6
85,-0.288085938,Mouse,activation,4,Oct_22_16,Yes,Good,6
90,-0.264587402,Mouse,activation,4,Oct_22_16,Yes,Good,6
-80,-0.01739502,Mouse,activation,4,Oct_22_16,Late,Good,6
-75,-0.036315918,Mouse,activation,4,Oct_22_16,Late,Good,6
-70,-0.057067871,Mouse,activation,4,Oct_22_16,Late,Good,6
-65,-0.018310547,Mouse,activation,4,Oct_22_16,Late,Good,6
-60,-0.062561035,Mouse,activation,4,Oct_22_16,Late,Good,6
-55,-0.02746582,Mouse,activation,4,Oct_22_16,Late,Good,6
-50,-0.093994141,Mouse,activation,4,Oct_22_16,Late,Good,6
-45,-0.102844238,Mouse,activation,4,Oct_22_16,Late,Good,6
-40,-0.217895508,Mouse,activation,4,Oct_22_16,Late,Good,6
-35,-0.293273926,Mouse,activation,4,Oct_22_16,Late,Good,6
-30,-0.385131836,Mouse,activation,4,Oct_22_16,Late,Good,6
-25,-0.462646484,Mouse,activation,4,Oct_22_16,Late,Good,6
-20,-0.555725098,Mouse,activation,4,Oct_22_16,Late,Good,6
-15,-0.614013672,Mouse,activation,4,Oct_22_16,Late,Good,6
-10,-0.88104248,Mouse,activation,4,Oct_22_16,Late,Good,6
-5,-1.20300293,Mouse,activation,4,Oct_22_16,Late,Good,6
0,-1.464538574,Mouse,activation,4,Oct_22_16,Late,Good,6
5,-1.542053223,Mouse,activation,4,Oct_22_16,Late,Good,6
10,-1.551513672,Mouse,activation,4,Oct_22_16,Late,Good,6
15,-1.510925293,Mouse,activation,4,Oct_22_16,Late,Good,6
20,-1.388244629,Mouse,activation,4,Oct_22_16,Late,Good,6
25,-1.313476563,Mouse,activation,4,Oct_22_16,Late,Good,6
30,-1.17980957,Mouse,activation,4,Oct_22_16,Late,Good,6
35,-1.124572754,Mouse,activation,4,Oct_22_16,Late,Good,6
40,-1.013793945,Mouse,activation,4,Oct_22_16,Late,Good,6
45,-0.939025879,Mouse,activation,4,Oct_22_16,Late,Good,6
50,-0.801391602,Mouse,activation,4,Oct_22_16,Late,Good,6
55,-0.75378418,Mouse,activation,4,Oct_22_16,Late,Good,6
60,-0.651245117,Mouse,activation,4,Oct_22_16,Late,Good,6
65,-0.558776855,Mouse,activation,4,Oct_22_16,Late,Good,6
70,-0.426940918,Mouse,activation,4,Oct_22_16,Late,Good,6
75,-0.36315918,Mouse,activation,4,Oct_22_16,Late,Good,6
80,-0.246887207,Mouse,activation,4,Oct_22_16,Late,Good,6
85,-0.198669434,Mouse,activation,4,Oct_22_16,Late,Good,6
90,-0.111083984,Mouse,activation,4,Oct_22_16,Late,Good,6
-80,0.007019043,Mouse,activation,5,Oct_22_16,No,Good,6
-75,-0.03326416,Mouse,activation,5,Oct_22_16,No,Good,6
-70,-0.051879883,Mouse,activation,5,Oct_22_16,No,Good,6
-65,0.015258789,Mouse,activation,5,Oct_22_16,No,Good,6
-60,-0.004577637,Mouse,activation,5,Oct_22_16,No,Good,6
-55,-0.039672852,Mouse,activation,5,Oct_22_16,No,Good,6
-50,-0.044250488,Mouse,activation,5,Oct_22_16,No,Good,6
-45,0.009765625,Mouse,activation,5,Oct_22_16,No,Good,6
-40,0.010070801,Mouse,activation,5,Oct_22_16,No,Good,6
-35,-0.028686523,Mouse,activation,5,Oct_22_16,No,Good,6
-30,-0.036010742,Mouse,activation,5,Oct_22_16,No,Good,6
-25,-0.028686523,Mouse,activation,5,Oct_22_16,No,Good,6
-20,-0.182189941,Mouse,activation,5,Oct_22_16,No,Good,6
-15,-0.466308594,Mouse,activation,5,Oct_22_16,No,Good,6
-10,-1.219482422,Mouse,activation,5,Oct_22_16,No,Good,6
-5,-2.128601074,Mouse,activation,5,Oct_22_16,No,Good,6
0,-2.471923828,Mouse,activation,5,Oct_22_16,No,Good,6
5,-2.607421875,Mouse,activation,5,Oct_22_16,No,Good,6
10,-2.638549805,Mouse,activation,5,Oct_22_16,No,Good,6
15,-2.544555664,Mouse,activation,5,Oct_22_16,No,Good,6
20,-2.456054688,Mouse,activation,5,Oct_22_16,No,Good,6
25,-2.322387695,Mouse,activation,5,Oct_22_16,No,Good,6
30,-2.159729004,Mouse,activation,5,Oct_22_16,No,Good,6
35,-2.051391602,Mouse,activation,5,Oct_22_16,No,Good,6
40,-1.885681152,Mouse,activation,5,Oct_22_16,No,Good,6
45,-1.76574707,Mouse,activation,5,Oct_22_16,No,Good,6
50,-1.598205566,Mouse,activation,5,Oct_22_16,No,Good,6
55,-1.484680176,Mouse,activation,5,Oct_22_16,No,Good,6
60,-1.342468262,Mouse,activation,5,Oct_22_16,No,Good,6
65,-1.173706055,Mouse,activation,5,Oct_22_16,No,Good,6
70,-1.047668457,Mouse,activation,5,Oct_22_16,No,Good,6
75,-0.863037109,Mouse,activation,5,Oct_22_16,No,Good,6
80,-0.718383789,Mouse,activation,5,Oct_22_16,No,Good,6
85,-0.602722168,Mouse,activation,5,Oct_22_16,No,Good,6
90,-0.433044434,Mouse,activation,5,Oct_22_16,No,Good,6
-80,0.005493164,Mouse,activation,5,Oct_22_16,Yes,Good,6
-75,-0.028381348,Mouse,activation,5,Oct_22_16,Yes,Good,6
-70,-0.065002441,Mouse,activation,5,Oct_22_16,Yes,Good,6
-65,0.01159668,Mouse,activation,5,Oct_22_16,Yes,Good,6
-60,-0.01159668,Mouse,activation,5,Oct_22_16,Yes,Good,6
-55,-0.072021484,Mouse,activation,5,Oct_22_16,Yes,Good,6
-50,-0.010070801,Mouse,activation,5,Oct_22_16,Yes,Good,6
-45,-0.035095215,Mouse,activation,5,Oct_22_16,Yes,Good,6
-40,-0.095214844,Mouse,activation,5,Oct_22_16,Yes,Good,6
-35,-0.090637207,Mouse,activation,5,Oct_22_16,Yes,Good,6
-30,-0.161437988,Mouse,activation,5,Oct_22_16,Yes,Good,6
-25,-0.212402344,Mouse,activation,5,Oct_22_16,Yes,Good,6
-20,-0.243225098,Mouse,activation,5,Oct_22_16,Yes,Good,6
-15,-0.45501709,Mouse,activation,5,Oct_22_16,Yes,Good,6
-10,-0.911865234,Mouse,activation,5,Oct_22_16,Yes,Good,6
-5,-1.538696289,Mouse,activation,5,Oct_22_16,Yes,Good,6
0,-2.012023926,Mouse,activation,5,Oct_22_16,Yes,Good,6
5,-2.110900879,Mouse,activation,5,Oct_22_16,Yes,Good,6
10,-2.134094238,Mouse,activation,5,Oct_22_16,Yes,Good,6
15,-2.112121582,Mouse,activation,5,Oct_22_16,Yes,Good,6
20,-1.98425293,Mouse,activation,5,Oct_22_16,Yes,Good,6
25,-1.850585938,Mouse,activation,5,Oct_22_16,Yes,Good,6
30,-1.759338379,Mouse,activation,5,Oct_22_16,Yes,Good,6
35,-1.647644043,Mouse,activation,5,Oct_22_16,Yes,Good,6
40,-1.509399414,Mouse,activation,5,Oct_22_16,Yes,Good,6
45,-1.366882324,Mouse,activation,5,Oct_22_16,Yes,Good,6
50,-1.248779297,Mouse,activation,5,Oct_22_16,Yes,Good,6
55,-1.170959473,Mouse,activation,5,Oct_22_16,Yes,Good,6
60,-1.041564941,Mouse,activation,5,Oct_22_16,Yes,Good,6
65,-0.900878906,Mouse,activation,5,Oct_22_16,Yes,Good,6
70,-0.818786621,Mouse,activation,5,Oct_22_16,Yes,Good,6
75,-0.712280273,Mouse,activation,5,Oct_22_16,Yes,Good,6
80,-0.590820313,Mouse,activation,5,Oct_22_16,Yes,Good,6
85,-0.454406738,Mouse,activation,5,Oct_22_16,Yes,Good,6
90,-0.351867676,Mouse,activation,5,Oct_22_16,Yes,Good,6
-80,-0.020141602,Mouse,activation,5,Oct_22_16,Late,Good,6
-75,-0.065917969,Mouse,activation,5,Oct_22_16,Late,Good,6
-70,-0.021362305,Mouse,activation,5,Oct_22_16,Late,Good,6
-65,-0.024719238,Mouse,activation,5,Oct_22_16,Late,Good,6
-60,-0.036621094,Mouse,activation,5,Oct_22_16,Late,Good,6
-55,-0.026855469,Mouse,activation,5,Oct_22_16,Late,Good,6
-50,-0.037536621,Mouse,activation,5,Oct_22_16,Late,Good,6
-45,-0.065307617,Mouse,activation,5,Oct_22_16,Late,Good,6
-40,-0.100097656,Mouse,activation,5,Oct_22_16,Late,Good,6
-35,-0.160827637,Mouse,activation,5,Oct_22_16,Late,Good,6
-30,-0.206604004,Mouse,activation,5,Oct_22_16,Late,Good,6
-25,-0.255737305,Mouse,activation,5,Oct_22_16,Late,Good,6
-20,-0.335388184,Mouse,activation,5,Oct_22_16,Late,Good,6
-15,-0.504455566,Mouse,activation,5,Oct_22_16,Late,Good,6
-10,-0.924682617,Mouse,activation,5,Oct_22_16,Late,Good,6
-5,-1.506958008,Mouse,activation,5,Oct_22_16,Late,Good,6
0,-1.917724609,Mouse,activation,5,Oct_22_16,Late,Good,6
5,-2.101745605,Mouse,activation,5,Oct_22_16,Late,Good,6
10,-2.128601074,Mouse,activation,5,Oct_22_16,Late,Good,6
15,-2.111816406,Mouse,activation,5,Oct_22_16,Late,Good,6
20,-2.002258301,Mouse,activation,5,Oct_22_16,Late,Good,6
25,-1.842651367,Mouse,activation,5,Oct_22_16,Late,Good,6
30,-1.727600098,Mouse,activation,5,Oct_22_16,Late,Good,6
35,-1.604919434,Mouse,activation,5,Oct_22_16,Late,Good,6
40,-1.495056152,Mouse,activation,5,Oct_22_16,Late,Good,6
45,-1.371154785,Mouse,activation,5,Oct_22_16,Late,Good,6
50,-1.218566895,Mouse,activation,5,Oct_22_16,Late,Good,6
55,-1.104736328,Mouse,activation,5,Oct_22_16,Late,Good,6
60,-0.97869873,Mouse,activation,5,Oct_22_16,Late,Good,6
65,-0.815429688,Mouse,activation,5,Oct_22_16,Late,Good,6
70,-0.689086914,Mouse,activation,5,Oct_22_16,Late,Good,6
75,-0.542907715,Mouse,activation,5,Oct_22_16,Late,Good,6
80,-0.42755127,Mouse,activation,5,Oct_22_16,Late,Good,6
85,-0.290527344,Mouse,activation,5,Oct_22_16,Late,Good,6
90,-0.200500488,Mouse,activation,5,Oct_22_16,Late,Good,6
-80,-0.033569336,Gmouse,activation,1,Oct_22_16,No,Good,6
-75,-0.03326416,Gmouse,activation,1,Oct_22_16,No,Good,6
-70,-0.022583008,Gmouse,activation,1,Oct_22_16,No,Good,6
-65,-0.02166748,Gmouse,activation,1,Oct_22_16,No,Good,6
-60,-0.027770996,Gmouse,activation,1,Oct_22_16,No,Good,6
-55,-0.024719238,Gmouse,activation,1,Oct_22_16,No,Good,6
-50,-0.014038086,Gmouse,activation,1,Oct_22_16,No,Good,6
-45,-0.023803711,Gmouse,activation,1,Oct_22_16,No,Good,6
-40,-0.016479492,Gmouse,activation,1,Oct_22_16,No,Good,6
-35,-0.020446777,Gmouse,activation,1,Oct_22_16,No,Good,6
-30,-0.018005371,Gmouse,activation,1,Oct_22_16,No,Good,6
-25,-0.020751953,Gmouse,activation,1,Oct_22_16,No,Good,6
-20,-0.026245117,Gmouse,activation,1,Oct_22_16,No,Good,6
-15,-0.068359375,Gmouse,activation,1,Oct_22_16,No,Good,6
-10,-0.276184082,Gmouse,activation,1,Oct_22_16,No,Good,6
-5,-0.863342285,Gmouse,activation,1,Oct_22_16,No,Good,6
0,-1.278686523,Gmouse,activation,1,Oct_22_16,No,Good,6
5,-1.471557617,Gmouse,activation,1,Oct_22_16,No,Good,6
10,-1.520690918,Gmouse,activation,1,Oct_22_16,No,Good,6
15,-1.482849121,Gmouse,activation,1,Oct_22_16,No,Good,6
20,-1.416625977,Gmouse,activation,1,Oct_22_16,No,Good,6
25,-1.330566406,Gmouse,activation,1,Oct_22_16,No,Good,6
30,-1.232299805,Gmouse,activation,1,Oct_22_16,No,Good,6
35,-1.114196777,Gmouse,activation,1,Oct_22_16,No,Good,6
40,-1.025085449,Gmouse,activation,1,Oct_22_16,No,Good,6
45,-0.942382813,Gmouse,activation,1,Oct_22_16,No,Good,6
50,-0.85723877,Gmouse,activation,1,Oct_22_16,No,Good,6
55,-0.777282715,Gmouse,activation,1,Oct_22_16,No,Good,6
60,-0.733947754,Gmouse,activation,1,Oct_22_16,No,Good,6
65,-0.648193359,Gmouse,activation,1,Oct_22_16,No,Good,6
70,-0.58380127,Gmouse,activation,1,Oct_22_16,No,Good,6
75,-0.556030273,Gmouse,activation,1,Oct_22_16,No,Good,6
80,-0.484924316,Gmouse,activation,1,Oct_22_16,No,Good,6
85,-0.431213379,Gmouse,activation,1,Oct_22_16,No,Good,6
90,-0.36895752,Gmouse,activation,1,Oct_22_16,No,Good,6
-80,-0.074157715,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-75,-0.050354004,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-70,-0.028076172,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-65,-0.009460449,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-60,-0.006408691,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-55,-0.00213623,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-50,-0.010070801,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-45,-0.052490234,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-40,-0.075073242,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-35,-0.075683594,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-30,-0.073547363,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-25,-0.084533691,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-20,-0.133056641,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-15,-0.332336426,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-10,-0.852966309,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-5,-1.217956543,Gmouse,activation,1,Oct_22_16,Yes,Good,6
0,-1.386108398,Gmouse,activation,1,Oct_22_16,Yes,Good,6
5,-1.420288086,Gmouse,activation,1,Oct_22_16,Yes,Good,6
10,-1.375732422,Gmouse,activation,1,Oct_22_16,Yes,Good,6
15,-1.373901367,Gmouse,activation,1,Oct_22_16,Yes,Good,6
20,-1.278991699,Gmouse,activation,1,Oct_22_16,Yes,Good,6
25,-1.184387207,Gmouse,activation,1,Oct_22_16,Yes,Good,6
30,-1.070861816,Gmouse,activation,1,Oct_22_16,Yes,Good,6
35,-0.953369141,Gmouse,activation,1,Oct_22_16,Yes,Good,6
40,-0.882263184,Gmouse,activation,1,Oct_22_16,Yes,Good,6
45,-0.799255371,Gmouse,activation,1,Oct_22_16,Yes,Good,6
50,-0.755004883,Gmouse,activation,1,Oct_22_16,Yes,Good,6
55,-0.640258789,Gmouse,activation,1,Oct_22_16,Yes,Good,6
60,-0.558776855,Gmouse,activation,1,Oct_22_16,Yes,Good,6
65,-0.536499023,Gmouse,activation,1,Oct_22_16,Yes,Good,6
70,-0.482177734,Gmouse,activation,1,Oct_22_16,Yes,Good,6
75,-0.408935547,Gmouse,activation,1,Oct_22_16,Yes,Good,6
80,-0.317993164,Gmouse,activation,1,Oct_22_16,Yes,Good,6
85,-0.28137207,Gmouse,activation,1,Oct_22_16,Yes,Good,6
90,-0.241088867,Gmouse,activation,1,Oct_22_16,Yes,Good,6
-80,-0.053405762,Rat,activation,1,Oct_23_16,No,Good,6
-75,-0.074462891,Rat,activation,1,Oct_23_16,No,Good,6
-70,-0.044250488,Rat,activation,1,Oct_23_16,No,Good,6
-65,-0.051574707,Rat,activation,1,Oct_23_16,No,Good,6
-60,-0.061035156,Rat,activation,1,Oct_23_16,No,Good,6
-55,-0.040283203,Rat,activation,1,Oct_23_16,No,Good,6
-50,-0.038452148,Rat,activation,1,Oct_23_16,No,Good,6
-45,-0.036010742,Rat,activation,1,Oct_23_16,No,Good,6
-40,-0.029907227,Rat,activation,1,Oct_23_16,No,Good,6
-35,-0.035705566,Rat,activation,1,Oct_23_16,No,Good,6
-30,-0.040283203,Rat,activation,1,Oct_23_16,No,Good,6
-25,-0.04119873,Rat,activation,1,Oct_23_16,No,Good,6
-20,-0.065307617,Rat,activation,1,Oct_23_16,No,Good,6
-15,-0.169372559,Rat,activation,1,Oct_23_16,No,Good,6
-10,-0.747070313,Rat,activation,1,Oct_23_16,No,Good,6
-5,-1.906433105,Rat,activation,1,Oct_23_16,No,Good,6
0,-2.224121094,Rat,activation,1,Oct_23_16,No,Good,6
5,-2.31842041,Rat,activation,1,Oct_23_16,No,Good,6
10,-2.278137207,Rat,activation,1,Oct_23_16,No,Good,6
15,-2.191772461,Rat,activation,1,Oct_23_16,No,Good,6
20,-2.135009766,Rat,activation,1,Oct_23_16,No,Good,6
25,-2.028503418,Rat,activation,1,Oct_23_16,No,Good,6
30,-1.919250488,Rat,activation,1,Oct_23_16,No,Good,6
35,-1.878967285,Rat,activation,1,Oct_23_16,No,Good,6
40,-1.730651855,Rat,activation,1,Oct_23_16,No,Good,6
45,-1.623535156,Rat,activation,1,Oct_23_16,No,Good,6
50,-1.481933594,Rat,activation,1,Oct_23_16,No,Good,6
55,-1.305847168,Rat,activation,1,Oct_23_16,No,Good,6
60,-1.14654541,Rat,activation,1,Oct_23_16,No,Good,6
65,-0.981750488,Rat,activation,1,Oct_23_16,No,Good,6
70,-0.868530273,Rat,activation,1,Oct_23_16,No,Good,6
75,-0.736083984,Rat,activation,1,Oct_23_16,No,Good,6
80,-0.599975586,Rat,activation,1,Oct_23_16,No,Good,6
85,-0.522460938,Rat,activation,1,Oct_23_16,No,Good,6
90,-0.411682129,Rat,activation,1,Oct_23_16,No,Good,6
-80,-0.065002441,Rat,activation,1,Oct_23_16,Yes,Good,6
-75,-0.047607422,Rat,activation,1,Oct_23_16,Yes,Good,6
-70,-0.067138672,Rat,activation,1,Oct_23_16,Yes,Good,6
-65,-0.063781738,Rat,activation,1,Oct_23_16,Yes,Good,6
-60,-0.051574707,Rat,activation,1,Oct_23_16,Yes,Good,6
-55,-0.091552734,Rat,activation,1,Oct_23_16,Yes,Good,6
-50,-0.086975098,Rat,activation,1,Oct_23_16,Yes,Good,6
-45,-0.120239258,Rat,activation,1,Oct_23_16,Yes,Good,6
-40,-0.175476074,Rat,activation,1,Oct_23_16,Yes,Good,6
-35,-0.276794434,Rat,activation,1,Oct_23_16,Yes,Good,6
-30,-0.352478027,Rat,activation,1,Oct_23_16,Yes,Good,6
-25,-0.447692871,Rat,activation,1,Oct_23_16,Yes,Good,6
-20,-0.524597168,Rat,activation,1,Oct_23_16,Yes,Good,6
-15,-0.566711426,Rat,activation,1,Oct_23_16,Yes,Good,6
-10,-0.626525879,Rat,activation,1,Oct_23_16,Yes,Good,6
-5,-0.838928223,Rat,activation,1,Oct_23_16,Yes,Good,6
0,-1.075439453,Rat,activation,1,Oct_23_16,Yes,Good,6
5,-1.171264648,Rat,activation,1,Oct_23_16,Yes,Good,6
10,-1.216430664,Rat,activation,1,Oct_23_16,Yes,Good,6
15,-1.188354492,Rat,activation,1,Oct_23_16,Yes,Good,6
20,-1.167602539,Rat,activation,1,Oct_23_16,Yes,Good,6
25,-1.120910645,Rat,activation,1,Oct_23_16,Yes,Good,6
30,-1.060791016,Rat,activation,1,Oct_23_16,Yes,Good,6
35,-0.993652344,Rat,activation,1,Oct_23_16,Yes,Good,6
40,-0.963745117,Rat,activation,1,Oct_23_16,Yes,Good,6
45,-0.91796875,Rat,activation,1,Oct_23_16,Yes,Good,6
50,-0.848999023,Rat,activation,1,Oct_23_16,Yes,Good,6
55,-0.785217285,Rat,activation,1,Oct_23_16,Yes,Good,6
60,-0.724182129,Rat,activation,1,Oct_23_16,Yes,Good,6
65,-0.628662109,Rat,activation,1,Oct_23_16,Yes,Good,6
70,-0.578918457,Rat,activation,1,Oct_23_16,Yes,Good,6
75,-0.51574707,Rat,activation,1,Oct_23_16,Yes,Good,6
80,-0.452270508,Rat,activation,1,Oct_23_16,Yes,Good,6
85,-0.39855957,Rat,activation,1,Oct_23_16,Yes,Good,6
90,-0.323181152,Rat,activation,1,Oct_23_16,Yes,Good,6
-80,-0.041809082,Rat,activation,1,Oct_23_16,Late,Good,6
-75,-0.032348633,Rat,activation,1,Oct_23_16,Late,Good,6
-70,-0.048217773,Rat,activation,1,Oct_23_16,Late,Good,6
-65,-0.062255859,Rat,activation,1,Oct_23_16,Late,Good,6
-60,-0.050354004,Rat,activation,1,Oct_23_16,Late,Good,6
-55,-0.050354004,Rat,activation,1,Oct_23_16,Late,Good,6
-50,-0.061950684,Rat,activation,1,Oct_23_16,Late,Good,6
-45,-0.099487305,Rat,activation,1,Oct_23_16,Late,Good,6
-40,-0.171203613,Rat,activation,1,Oct_23_16,Late,Good,6
-35,-0.282287598,Rat,activation,1,Oct_23_16,Late,Good,6
-30,-0.400390625,Rat,activation,1,Oct_23_16,Late,Good,6
-25,-0.528869629,Rat,activation,1,Oct_23_16,Late,Good,6
-20,-0.605163574,Rat,activation,1,Oct_23_16,Late,Good,6
-15,-0.677185059,Rat,activation,1,Oct_23_16,Late,Good,6
-10,-0.778198242,Rat,activation,1,Oct_23_16,Late,Good,6
-5,-1.022949219,Rat,activation,1,Oct_23_16,Late,Good,6
0,-1.304321289,Rat,activation,1,Oct_23_16,Late,Good,6
5,-1.430969238,Rat,activation,1,Oct_23_16,Late,Good,6
10,-1.466674805,Rat,activation,1,Oct_23_16,Late,Good,6
15,-1.440734863,Rat,activation,1,Oct_23_16,Late,Good,6
20,-1.393127441,Rat,activation,1,Oct_23_16,Late,Good,6
25,-1.34552002,Rat,activation,1,Oct_23_16,Late,Good,6
30,-1.26373291,Rat,activation,1,Oct_23_16,Late,Good,6
