Voltage,Current,Species,Recording,replicate,Date,Venom,Quality,Set
-30,-0.030822754,Diii,activation,2,Aug_24_17,No,Good,29
-25,-0.037231445,Diii,activation,2,Aug_24_17,No,Good,29
-20,-0.065612793,Diii,activation,2,Aug_24_17,No,Good,29
-15,-0.202941895,Diii,activation,2,Aug_24_17,No,Good,29
-10,-0.527648926,Diii,activation,2,Aug_24_17,No,Good,29
-5,-0.984802246,Diii,activation,2,Aug_24_17,No,Good,29
0,-1.239624023,Diii,activation,2,Aug_24_17,No,Good,29
5,-1.369628906,Diii,activation,2,Aug_24_17,No,Good,29
10,-1.413269043,Diii,activation,2,Aug_24_17,No,Good,29
15,-1.374206543,Diii,activation,2,Aug_24_17,No,Good,29
20,-1.372375488,Diii,activation,2,Aug_24_17,No,Good,29
25,-1.294555664,Diii,activation,2,Aug_24_17,No,Good,29
30,-1.241455078,Diii,activation,2,Aug_24_17,No,Good,29
35,-1.204833984,Diii,activation,2,Aug_24_17,No,Good,29
40,-1.120910645,Diii,activation,2,Aug_24_17,No,Good,29
45,-0.976257324,Diii,activation,2,Aug_24_17,No,Good,29
50,-0.874633789,Diii,activation,2,Aug_24_17,No,Good,29
55,-0.799865723,Diii,activation,2,Aug_24_17,No,Good,29
60,-0.685119629,Diii,activation,2,Aug_24_17,No,Good,29
65,-0.548095703,Diii,activation,2,Aug_24_17,No,Good,29
70,-0.472106934,Diii,activation,2,Aug_24_17,No,Good,29
75,-0.415039063,Diii,activation,2,Aug_24_17,No,Good,29
80,-0.335083008,Diii,activation,2,Aug_24_17,No,Good,29
85,-0.25390625,Diii,activation,2,Aug_24_17,No,Good,29
90,-0.20904541,Diii,activation,2,Aug_24_17,No,Good,29
-80,-0.040588379,Diii,activation,2,Aug_24_17,Yes,Good,29
-75,-0.043640137,Diii,activation,2,Aug_24_17,Yes,Good,29
-70,-0.041503906,Diii,activation,2,Aug_24_17,Yes,Good,29
-65,-0.051574707,Diii,activation,2,Aug_24_17,Yes,Good,29
-60,-0.047302246,Diii,activation,2,Aug_24_17,Yes,Good,29
-55,-0.071411133,Diii,activation,2,Aug_24_17,Yes,Good,29
-50,-0.043945313,Diii,activation,2,Aug_24_17,Yes,Good,29
-45,-0.047302246,Diii,activation,2,Aug_24_17,Yes,Good,29
-40,-0.063781738,Diii,activation,2,Aug_24_17,Yes,Good,29
-35,-0.106811523,Diii,activation,2,Aug_24_17,Yes,Good,29
-30,-0.129394531,Diii,activation,2,Aug_24_17,Yes,Good,29
-25,-0.141601563,Diii,activation,2,Aug_24_17,Yes,Good,29
-20,-0.211486816,Diii,activation,2,Aug_24_17,Yes,Good,29
-15,-0.359802246,Diii,activation,2,Aug_24_17,Yes,Good,29
-10,-0.725708008,Diii,activation,2,Aug_24_17,Yes,Good,29
-5,-1.111755371,Diii,activation,2,Aug_24_17,Yes,Good,29
0,-1.252746582,Diii,activation,2,Aug_24_17,Yes,Good,29
5,-1.324157715,Diii,activation,2,Aug_24_17,Yes,Good,29
10,-1.338806152,Diii,activation,2,Aug_24_17,Yes,Good,29
15,-1.271362305,Diii,activation,2,Aug_24_17,Yes,Good,29
20,-1.215209961,Diii,activation,2,Aug_24_17,Yes,Good,29
25,-1.130065918,Diii,activation,2,Aug_24_17,Yes,Good,29
30,-1.104431152,Diii,activation,2,Aug_24_17,Yes,Good,29
35,-1.035461426,Diii,activation,2,Aug_24_17,Yes,Good,29
40,-0.962524414,Diii,activation,2,Aug_24_17,Yes,Good,29
45,-0.902099609,Diii,activation,2,Aug_24_17,Yes,Good,29
50,-0.808105469,Diii,activation,2,Aug_24_17,Yes,Good,29
55,-0.718688965,Diii,activation,2,Aug_24_17,Yes,Good,29
60,-0.610961914,Diii,activation,2,Aug_24_17,Yes,Good,29
65,-0.513305664,Diii,activation,2,Aug_24_17,Yes,Good,29
70,-0.458984375,Diii,activation,2,Aug_24_17,Yes,Good,29
75,-0.365600586,Diii,activation,2,Aug_24_17,Yes,Good,29
80,-0.322875977,Diii,activation,2,Aug_24_17,Yes,Good,29
85,-0.271911621,Diii,activation,2,Aug_24_17,Yes,Good,29
90,-0.249938965,Diii,activation,2,Aug_24_17,Yes,Good,29
-80,-0.010070801,Diii,activation,3,Aug_24_17,No,Good,29
-75,-0.01953125,Diii,activation,3,Aug_24_17,No,Good,29
-70,-0.021057129,Diii,activation,3,Aug_24_17,No,Good,29
-65,-0.017700195,Diii,activation,3,Aug_24_17,No,Good,29
-60,-0.023498535,Diii,activation,3,Aug_24_17,No,Good,29
-55,-0.000915527,Diii,activation,3,Aug_24_17,No,Good,29
-50,-0.019836426,Diii,activation,3,Aug_24_17,No,Good,29
-45,-0.010375977,Diii,activation,3,Aug_24_17,No,Good,29
-40,-0.034179688,Diii,activation,3,Aug_24_17,No,Good,29
-35,-0.02166748,Diii,activation,3,Aug_24_17,No,Good,29
-30,-0.027770996,Diii,activation,3,Aug_24_17,No,Good,29
-25,-0.035400391,Diii,activation,3,Aug_24_17,No,Good,29
-20,-0.041809082,Diii,activation,3,Aug_24_17,No,Good,29
-15,-0.116577148,Diii,activation,3,Aug_24_17,No,Good,29
-10,-0.35736084,Diii,activation,3,Aug_24_17,No,Good,29
-5,-0.648498535,Diii,activation,3,Aug_24_17,No,Good,29
0,-0.885009766,Diii,activation,3,Aug_24_17,No,Good,29
5,-1.000976563,Diii,activation,3,Aug_24_17,No,Good,29
10,-1.032714844,Diii,activation,3,Aug_24_17,No,Good,29
15,-1.051330566,Diii,activation,3,Aug_24_17,No,Good,29
20,-1.004333496,Diii,activation,3,Aug_24_17,No,Good,29
25,-0.973510742,Diii,activation,3,Aug_24_17,No,Good,29
30,-0.932617188,Diii,activation,3,Aug_24_17,No,Good,29
35,-0.900878906,Diii,activation,3,Aug_24_17,No,Good,29
40,-0.871887207,Diii,activation,3,Aug_24_17,No,Good,29
45,-0.809020996,Diii,activation,3,Aug_24_17,No,Good,29
50,-0.756225586,Diii,activation,3,Aug_24_17,No,Good,29
55,-0.720825195,Diii,activation,3,Aug_24_17,No,Good,29
60,-0.690002441,Diii,activation,3,Aug_24_17,No,Good,29
65,-0.616455078,Diii,activation,3,Aug_24_17,No,Good,29
70,-0.554199219,Diii,activation,3,Aug_24_17,No,Good,29
75,-0.494995117,Diii,activation,3,Aug_24_17,No,Good,29
80,-0.463562012,Diii,activation,3,Aug_24_17,No,Good,29
85,-0.409240723,Diii,activation,3,Aug_24_17,No,Good,29
90,-0.374145508,Diii,activation,3,Aug_24_17,No,Good,29
-80,-0.01373291,Diii,activation,3,Aug_24_17,Yes,Good,29
-75,-0.025634766,Diii,activation,3,Aug_24_17,Yes,Good,29
-70,-0.010375977,Diii,activation,3,Aug_24_17,Yes,Good,29
-65,-0.039367676,Diii,activation,3,Aug_24_17,Yes,Good,29
-60,-0.019836426,Diii,activation,3,Aug_24_17,Yes,Good,29
-55,-0.038452148,Diii,activation,3,Aug_24_17,Yes,Good,29
-50,-0.025024414,Diii,activation,3,Aug_24_17,Yes,Good,29
-45,-0.036621094,Diii,activation,3,Aug_24_17,Yes,Good,29
-40,-0.038757324,Diii,activation,3,Aug_24_17,Yes,Good,29
-35,-0.073547363,Diii,activation,3,Aug_24_17,Yes,Good,29
-30,-0.067443848,Diii,activation,3,Aug_24_17,Yes,Good,29
-25,-0.104980469,Diii,activation,3,Aug_24_17,Yes,Good,29
-20,-0.085449219,Diii,activation,3,Aug_24_17,Yes,Good,29
-15,-0.18737793,Diii,activation,3,Aug_24_17,Yes,Good,29
-10,-0.390625,Diii,activation,3,Aug_24_17,Yes,Good,29
-5,-0.644836426,Diii,activation,3,Aug_24_17,Yes,Good,29
0,-0.812072754,Diii,activation,3,Aug_24_17,Yes,Good,29
5,-0.874023438,Diii,activation,3,Aug_24_17,Yes,Good,29
10,-0.882263184,Diii,activation,3,Aug_24_17,Yes,Good,29
15,-0.894775391,Diii,activation,3,Aug_24_17,Yes,Good,29
20,-0.845031738,Diii,activation,3,Aug_24_17,Yes,Good,29
25,-0.827941895,Diii,activation,3,Aug_24_17,Yes,Good,29
30,-0.765075684,Diii,activation,3,Aug_24_17,Yes,Good,29
35,-0.718994141,Diii,activation,3,Aug_24_17,Yes,Good,29
40,-0.687561035,Diii,activation,3,Aug_24_17,Yes,Good,29
45,-0.658874512,Diii,activation,3,Aug_24_17,Yes,Good,29
50,-0.604858398,Diii,activation,3,Aug_24_17,Yes,Good,29
55,-0.576171875,Diii,activation,3,Aug_24_17,Yes,Good,29
60,-0.523681641,Diii,activation,3,Aug_24_17,Yes,Good,29
65,-0.444946289,Diii,activation,3,Aug_24_17,Yes,Good,29
70,-0.420532227,Diii,activation,3,Aug_24_17,Yes,Good,29
75,-0.364074707,Diii,activation,3,Aug_24_17,Yes,Good,29
80,-0.32623291,Diii,activation,3,Aug_24_17,Yes,Good,29
85,-0.310058594,Diii,activation,3,Aug_24_17,Yes,Good,29
90,-0.274963379,Diii,activation,3,Aug_24_17,Yes,Good,29
-80,-0.028381348,Diii,activation,3,Aug_24_17,Late,Good,29
-75,-0.017700195,Diii,activation,3,Aug_24_17,Late,Good,29
-70,-0.037536621,Diii,activation,3,Aug_24_17,Late,Good,29
-65,-0.016479492,Diii,activation,3,Aug_24_17,Late,Good,29
-60,-0.047607422,Diii,activation,3,Aug_24_17,Late,Good,29
-55,-0.036621094,Diii,activation,3,Aug_24_17,Late,Good,29
-50,-0.021362305,Diii,activation,3,Aug_24_17,Late,Good,29
-45,-0.027160645,Diii,activation,3,Aug_24_17,Late,Good,29
-40,-0.073852539,Diii,activation,3,Aug_24_17,Late,Good,29
-35,-0.060119629,Diii,activation,3,Aug_24_17,Late,Good,29
-30,-0.077819824,Diii,activation,3,Aug_24_17,Late,Good,29
-25,-0.093383789,Diii,activation,3,Aug_24_17,Late,Good,29
-20,-0.13092041,Diii,activation,3,Aug_24_17,Late,Good,29
-15,-0.183105469,Diii,activation,3,Aug_24_17,Late,Good,29
-10,-0.366516113,Diii,activation,3,Aug_24_17,Late,Good,29
-5,-0.586853027,Diii,activation,3,Aug_24_17,Late,Good,29
0,-0.751647949,Diii,activation,3,Aug_24_17,Late,Good,29
5,-0.808105469,Diii,activation,3,Aug_24_17,Late,Good,29
10,-0.829467773,Diii,activation,3,Aug_24_17,Late,Good,29
15,-0.812072754,Diii,activation,3,Aug_24_17,Late,Good,29
20,-0.770874023,Diii,activation,3,Aug_24_17,Late,Good,29
25,-0.733032227,Diii,activation,3,Aug_24_17,Late,Good,29
30,-0.702819824,Diii,activation,3,Aug_24_17,Late,Good,29
35,-0.644226074,Diii,activation,3,Aug_24_17,Late,Good,29
40,-0.629577637,Diii,activation,3,Aug_24_17,Late,Good,29
45,-0.575866699,Diii,activation,3,Aug_24_17,Late,Good,29
50,-0.560913086,Diii,activation,3,Aug_24_17,Late,Good,29
55,-0.523376465,Diii,activation,3,Aug_24_17,Late,Good,29
60,-0.467224121,Diii,activation,3,Aug_24_17,Late,Good,29
65,-0.42175293,Diii,activation,3,Aug_24_17,Late,Good,29
70,-0.406799316,Diii,activation,3,Aug_24_17,Late,Good,29
75,-0.34942627,Diii,activation,3,Aug_24_17,Late,Good,29
80,-0.316772461,Diii,activation,3,Aug_24_17,Late,Good,29
85,-0.271606445,Diii,activation,3,Aug_24_17,Late,Good,29
90,-0.244750977,Diii,activation,3,Aug_24_17,Late,Good,29
-80,-0.030517578,Diii,activation,1,Aug_31_17,No,Good,29
-75,-0.006103516,Diii,activation,1,Aug_31_17,No,Good,
-70,-0.029296875,Diii,activation,1,Aug_31_17,No,Good,
-65,-0.030212402,Diii,activation,1,Aug_31_17,No,Good,
-60,-0.014648438,Diii,activation,1,Aug_31_17,No,Good,
-55,-0.038146973,Diii,activation,1,Aug_31_17,No,Good,
-50,-0.021362305,Diii,activation,1,Aug_31_17,No,Good,
-45,-0.021362305,Diii,activation,1,Aug_31_17,No,Good,
-40,-0.011291504,Diii,activation,1,Aug_31_17,No,Good,
-35,-0.021972656,Diii,activation,1,Aug_31_17,No,Good,
-30,-0.028381348,Diii,activation,1,Aug_31_17,No,Good,
-25,-0.040283203,Diii,activation,1,Aug_31_17,No,Good,
-20,-0.220947266,Diii,activation,1,Aug_31_17,No,Good,
-15,-1.180419922,Diii,activation,1,Aug_31_17,No,Good,
-10,-1.90032959,Diii,activation,1,Aug_31_17,No,Good,
-5,-2.254333496,Diii,activation,1,Aug_31_17,No,Good,
0,-2.366027832,Diii,activation,1,Aug_31_17,No,Good,
5,-2.386779785,Diii,activation,1,Aug_31_17,No,Good,
10,-2.37701416,Diii,activation,1,Aug_31_17,No,Good,
15,-2.316589355,Diii,activation,1,Aug_31_17,No,Good,
20,-2.243041992,Diii,activation,1,Aug_31_17,No,Good,
25,-2.164306641,Diii,activation,1,Aug_31_17,No,Good,
30,-2.105407715,Diii,activation,1,Aug_31_17,No,Good,
35,-2.02545166,Diii,activation,1,Aug_31_17,No,Good,
40,-1.921691895,Diii,activation,1,Aug_31_17,No,Good,
45,-1.822814941,Diii,activation,1,Aug_31_17,No,Good,
50,-1.71661377,Diii,activation,1,Aug_31_17,No,Good,
55,-1.611328125,Diii,activation,1,Aug_31_17,No,Good,
60,-1.444396973,Diii,activation,1,Aug_31_17,No,Good,
65,-1.316833496,Diii,activation,1,Aug_31_17,No,Good,
70,-1.19720459,Diii,activation,1,Aug_31_17,No,Good,
75,-1.038818359,Diii,activation,1,Aug_31_17,No,Good,
80,-0.951538086,Diii,activation,1,Aug_31_17,No,Good,
85,-0.848999023,Diii,activation,1,Aug_31_17,No,Good,
90,-0.748596191,Diii,activation,1,Aug_31_17,No,Good,
-80,-0.022583008,Diii,activation,1,Aug_31_17,Yes,Good,
-75,-0.017089844,Diii,activation,1,Aug_31_17,Yes,Good,
-70,-0.021362305,Diii,activation,1,Aug_31_17,Yes,Good,
-65,-0.022277832,Diii,activation,1,Aug_31_17,Yes,Good,
-60,-0.053710938,Diii,activation,1,Aug_31_17,Yes,Good,
-55,-0.061950684,Diii,activation,1,Aug_31_17,Yes,Good,
-50,-0.087890625,Diii,activation,1,Aug_31_17,Yes,Good,
-45,-0.131530762,Diii,activation,1,Aug_31_17,Yes,Good,
-40,-0.168457031,Diii,activation,1,Aug_31_17,Yes,Good,
-35,-0.227050781,Diii,activation,1,Aug_31_17,Yes,Good,
-30,-0.299377441,Diii,activation,1,Aug_31_17,Yes,Good,
-25,-0.40435791,Diii,activation,1,Aug_31_17,Yes,Good,
-20,-0.91217041,Diii,activation,1,Aug_31_17,Yes,Good,
-15,-1.524658203,Diii,activation,1,Aug_31_17,Yes,Good,
-10,-1.853942871,Diii,activation,1,Aug_31_17,Yes,Good,
-5,-1.979370117,Diii,activation,1,Aug_31_17,Yes,Good,
0,-1.972351074,Diii,activation,1,Aug_31_17,Yes,Good,
5,-1.923828125,Diii,activation,1,Aug_31_17,Yes,Good,
10,-1.863708496,Diii,activation,1,Aug_31_17,Yes,Good,
15,-1.774597168,Diii,activation,1,Aug_31_17,Yes,Good,
20,-1.68182373,Diii,activation,1,Aug_31_17,Yes,Good,
25,-1.631774902,Diii,activation,1,Aug_31_17,Yes,Good,
30,-1.50177002,Diii,activation,1,Aug_31_17,Yes,Good,
35,-1.420288086,Diii,activation,1,Aug_31_17,Yes,Good,
40,-1.356201172,Diii,activation,1,Aug_31_17,Yes,Good,
45,-1.24420166,Diii,activation,1,Aug_31_17,Yes,Good,
50,-1.159667969,Diii,activation,1,Aug_31_17,Yes,Good,
55,-1.0546875,Diii,activation,1,Aug_31_17,Yes,Good,
60,-0.954284668,Diii,activation,1,Aug_31_17,Yes,Good,
65,-0.835876465,Diii,activation,1,Aug_31_17,Yes,Good,
70,-0.764770508,Diii,activation,1,Aug_31_17,Yes,Good,
75,-0.669555664,Diii,activation,1,Aug_31_17,Yes,Good,
80,-0.59753418,Diii,activation,1,Aug_31_17,Yes,Good,
85,-0.529785156,Diii,activation,1,Aug_31_17,Yes,Good,
90,-0.467224121,Diii,activation,1,Aug_31_17,Yes,Good,
-80,-0.016479492,Diii,activation,1,Aug_31_17,Late,Good,
-75,-0.032958984,Diii,activation,1,Aug_31_17,Late,Good,
-70,-0.037841797,Diii,activation,1,Aug_31_17,Late,Good,
-65,-0.051574707,Diii,activation,1,Aug_31_17,Late,Good,
-60,-0.079040527,Diii,activation,1,Aug_31_17,Late,Good,
-55,-0.075073242,Diii,activation,1,Aug_31_17,Late,Good,
-50,-0.104064941,Diii,activation,1,Aug_31_17,Late,Good,
-45,-0.16418457,Diii,activation,1,Aug_31_17,Late,Good,
-40,-0.217895508,Diii,activation,1,Aug_31_17,Late,Good,
-35,-0.261535645,Diii,activation,1,Aug_31_17,Late,Good,
-30,-0.316772461,Diii,activation,1,Aug_31_17,Late,Good,
-25,-0.376281738,Diii,activation,1,Aug_31_17,Late,Good,
-20,-0.590820313,Diii,activation,1,Aug_31_17,Late,Good,
-15,-0.814208984,Diii,activation,1,Aug_31_17,Late,Good,
-10,-0.936584473,Diii,activation,1,Aug_31_17,Late,Good,
-5,-0.985107422,Diii,activation,1,Aug_31_17,Late,Good,
0,-0.991516113,Diii,activation,1,Aug_31_17,Late,Good,
5,-0.972595215,Diii,activation,1,Aug_31_17,Late,Good,
10,-0.94329834,Diii,activation,1,Aug_31_17,Late,Good,
15,-0.906677246,Diii,activation,1,Aug_31_17,Late,Good,
20,-0.875244141,Diii,activation,1,Aug_31_17,Late,Good,
25,-0.835571289,Diii,activation,1,Aug_31_17,Late,Good,
30,-0.772705078,Diii,activation,1,Aug_31_17,Late,Good,
35,-0.743713379,Diii,activation,1,Aug_31_17,Late,Good,
40,-0.687866211,Diii,activation,1,Aug_31_17,Late,Good,
45,-0.660705566,Diii,activation,1,Aug_31_17,Late,Good,
50,-0.576171875,Diii,activation,1,Aug_31_17,Late,Good,
55,-0.541381836,Diii,activation,1,Aug_31_17,Late,Good,
60,-0.48614502,Diii,activation,1,Aug_31_17,Late,Good,
65,-0.402526855,Diii,activation,1,Aug_31_17,Late,Good,
70,-0.376281738,Diii,activation,1,Aug_31_17,Late,Good,
75,-0.361938477,Diii,activation,1,Aug_31_17,Late,Good,
80,-0.278625488,Diii,activation,1,Aug_31_17,Late,Good,
85,-0.29296875,Diii,activation,1,Aug_31_17,Late,Good,
90,-0.251464844,Diii,activation,1,Aug_31_17,Late,Good,
-80,-0.021972656,Gmouse,activation,1,Aug_31_17,No,Good,
-75,-0.02532959,Gmouse,activation,1,Aug_31_17,No,Good,
-70,-0.014343262,Gmouse,activation,1,Aug_31_17,No,Good,
-65,-0.013427734,Gmouse,activation,1,Aug_31_17,No,Good,
-60,-0.032348633,Gmouse,activation,1,Aug_31_17,No,Good,
-55,-0.016784668,Gmouse,activation,1,Aug_31_17,No,Good,
-50,-0.006103516,Gmouse,activation,1,Aug_31_17,No,Good,
-45,-0.01373291,Gmouse,activation,1,Aug_31_17,No,Good,
-40,-0.005187988,Gmouse,activation,1,Aug_31_17,No,Good,
-35,-0.014648438,Gmouse,activation,1,Aug_31_17,No,Good,
-30,-0.026855469,Gmouse,activation,1,Aug_31_17,No,Good,
-25,-0.03326416,Gmouse,activation,1,Aug_31_17,No,Good,
-20,-0.092468262,Gmouse,activation,1,Aug_31_17,No,Good,
-15,-0.492553711,Gmouse,activation,1,Aug_31_17,No,Good,
-10,-1.379089355,Gmouse,activation,1,Aug_31_17,No,Good,
-5,-1.698913574,Gmouse,activation,1,Aug_31_17,No,Good,
0,-1.80480957,Gmouse,activation,1,Aug_31_17,No,Good,
5,-1.821899414,Gmouse,activation,1,Aug_31_17,No,Good,
10,-1.762695313,Gmouse,activation,1,Aug_31_17,No,Good,
15,-1.69128418,Gmouse,activation,1,Aug_31_17,No,Good,
20,-1.622314453,Gmouse,activation,1,Aug_31_17,No,Good,
25,-1.555175781,Gmouse,activation,1,Aug_31_17,No,Good,
30,-1.467590332,Gmouse,activation,1,Aug_31_17,No,Good,
35,-1.398620605,Gmouse,activation,1,Aug_31_17,No,Good,
40,-1.343688965,Gmouse,activation,1,Aug_31_17,No,Good,
45,-1.253051758,Gmouse,activation,1,Aug_31_17,No,Good,
50,-1.18927002,Gmouse,activation,1,Aug_31_17,No,Good,
55,-1.127319336,Gmouse,activation,1,Aug_31_17,No,Good,
60,-1.076049805,Gmouse,activation,1,Aug_31_17,No,Good,
65,-0.998535156,Gmouse,activation,1,Aug_31_17,No,Good,
70,-0.91796875,Gmouse,activation,1,Aug_31_17,No,Good,
75,-0.858459473,Gmouse,activation,1,Aug_31_17,No,Good,
80,-0.801696777,Gmouse,activation,1,Aug_31_17,No,Good,
85,-0.707092285,Gmouse,activation,1,Aug_31_17,No,Good,
90,-0.670166016,Gmouse,activation,1,Aug_31_17,No,Good,
-80,-0.009460449,Gmouse,activation,1,Aug_31_17,Yes,Good,
-75,-0.015258789,Gmouse,activation,1,Aug_31_17,Yes,Good,
-70,-0.026855469,Gmouse,activation,1,Aug_31_17,Yes,Good,
-65,-0.020446777,Gmouse,activation,1,Aug_31_17,Yes,Good,
-60,-0.02166748,Gmouse,activation,1,Aug_31_17,Yes,Good,
-55,-0.042419434,Gmouse,activation,1,Aug_31_17,Yes,Good,
-50,-0.05859375,Gmouse,activation,1,Aug_31_17,Yes,Good,
-45,-0.119934082,Gmouse,activation,1,Aug_31_17,Yes,Good,
-40,-0.15838623,Gmouse,activation,1,Aug_31_17,Yes,Good,
-35,-0.204772949,Gmouse,activation,1,Aug_31_17,Yes,Good,
-30,-0.262756348,Gmouse,activation,1,Aug_31_17,Yes,Good,
-25,-0.30670166,Gmouse,activation,1,Aug_31_17,Yes,Good,
-20,-0.473327637,Gmouse,activation,1,Aug_31_17,Yes,Good,
-15,-0.924072266,Gmouse,activation,1,Aug_31_17,Yes,Good,
-10,-1.296691895,Gmouse,activation,1,Aug_31_17,Yes,Good,
-5,-1.435241699,Gmouse,activation,1,Aug_31_17,Yes,Good,
0,-1.492919922,Gmouse,activation,1,Aug_31_17,Yes,Good,
5,-1.456298828,Gmouse,activation,1,Aug_31_17,Yes,Good,
10,-1.411132813,Gmouse,activation,1,Aug_31_17,Yes,Good,
15,-1.332397461,Gmouse,activation,1,Aug_31_17,Yes,Good,
20,-1.27166748,Gmouse,activation,1,Aug_31_17,Yes,Good,
25,-1.174316406,Gmouse,activation,1,Aug_31_17,Yes,Good,
30,-1.100158691,Gmouse,activation,1,Aug_31_17,Yes,Good,
35,-1.028442383,Gmouse,activation,1,Aug_31_17,Yes,Good,
40,-0.963439941,Gmouse,activation,1,Aug_31_17,Yes,Good,
45,-0.902099609,Gmouse,activation,1,Aug_31_17,Yes,Good,
50,-0.844421387,Gmouse,activation,1,Aug_31_17,Yes,Good,
55,-0.782775879,Gmouse,activation,1,Aug_31_17,Yes,Good,
60,-0.738220215,Gmouse,activation,1,Aug_31_17,Yes,Good,
65,-0.659790039,Gmouse,activation,1,Aug_31_17,Yes,Good,
70,-0.603637695,Gmouse,activation,1,Aug_31_17,Yes,Good,
75,-0.549926758,Gmouse,activation,1,Aug_31_17,Yes,Good,
80,-0.490722656,Gmouse,activation,1,Aug_31_17,Yes,Good,
85,-0.438842773,Gmouse,activation,1,Aug_31_17,Yes,Good,
90,-0.395812988,Gmouse,activation,1,Aug_31_17,Yes,Good,
-80,-0.020141602,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-75,-0.017089844,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-70,-0.012207031,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-65,-0.015869141,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-60,-0.012512207,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-55,0.001220703,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-50,-0.024414063,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-45,-0.022583008,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-40,-0.010681152,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-35,-0.011291504,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-30,-0.024719238,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-25,-0.129394531,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-20,-2.409057617,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-15,-2.871704102,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-10,-3.268432617,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-5,-3.451538086,DiDiiiNC,activation,1,Aug_31_17,No,Good,
0,-3.52935791,DiDiiiNC,activation,1,Aug_31_17,No,Good,
5,-3.482666016,DiDiiiNC,activation,1,Aug_31_17,No,Good,
10,-3.382873535,DiDiiiNC,activation,1,Aug_31_17,No,Good,
15,-3.254089355,DiDiiiNC,activation,1,Aug_31_17,No,Good,
20,-3.134460449,DiDiiiNC,activation,1,Aug_31_17,No,Good,
25,-3.006286621,DiDiiiNC,activation,1,Aug_31_17,No,Good,
30,-2.880249023,DiDiiiNC,activation,1,Aug_31_17,No,Good,
35,-2.788391113,DiDiiiNC,activation,1,Aug_31_17,No,Good,
40,-2.647399902,DiDiiiNC,activation,1,Aug_31_17,No,Good,
45,-2.540588379,DiDiiiNC,activation,1,Aug_31_17,No,Good,
50,-2.415161133,DiDiiiNC,activation,1,Aug_31_17,No,Good,
55,-2.335205078,DiDiiiNC,activation,1,Aug_31_17,No,Good,
60,-2.238769531,DiDiiiNC,activation,1,Aug_31_17,No,Good,
65,-2.154846191,DiDiiiNC,activation,1,Aug_31_17,No,Good,
70,-2.067565918,DiDiiiNC,activation,1,Aug_31_17,No,Good,
75,-1.967773438,DiDiiiNC,activation,1,Aug_31_17,No,Good,
80,-1.84173584,DiDiiiNC,activation,1,Aug_31_17,No,Good,
85,-1.728210449,DiDiiiNC,activation,1,Aug_31_17,No,Good,
90,-1.62902832,DiDiiiNC,activation,1,Aug_31_17,No,Good,
-80,-0.028381348,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-75,-0.022277832,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-70,-0.008544922,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-65,-0.023803711,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-60,-0.040283203,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-55,-0.045471191,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-50,-0.072021484,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-45,-0.140686035,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-40,-0.255126953,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-35,-0.34576416,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-30,-2.250061035,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-25,-2.554931641,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-20,-2.830810547,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-15,-3.088684082,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-10,-3.280029297,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
-5,-3.363952637,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
0,-3.318481445,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
5,-3.200378418,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
10,-3.103637695,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
15,-2.959899902,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
20,-2.802734375,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
25,-2.643432617,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
30,-2.512512207,DiDiiiNC,activation,1,Aug_31_17,Yes,Good,
