Voltage,Current,Species,Recording,replicate,Date,Venom,Quality,Set,,
85,-0.520629883,NoC,activation,4,Sept_27_17,No,Good,33,,
90,-0.476379395,NoC,activation,4,Sept_27_17,No,Good,33,,
-80,-0.047607422,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-75,-0.056152344,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-70,-0.024719238,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-65,-0.04699707,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-60,-0.05645752,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-55,-0.052185059,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-50,-0.030822754,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-45,-0.039978027,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-40,-0.067443848,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-35,-0.070800781,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-30,-0.093383789,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-25,-0.087890625,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-20,-0.157470703,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-15,-0.280761719,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-10,-0.754394531,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-5,-1.371459961,NoC,activation,4,Sept_27_17,Yes,Good,33,,
0,-1.737670898,NoC,activation,4,Sept_27_17,Yes,Good,33,,
5,-1.877746582,NoC,activation,4,Sept_27_17,Yes,Good,33,,
10,-1.910705566,NoC,activation,4,Sept_27_17,Yes,Good,33,,
15,-1.832885742,NoC,activation,4,Sept_27_17,Yes,Good,33,,
20,-1.771850586,NoC,activation,4,Sept_27_17,Yes,Good,33,,
25,-1.719055176,NoC,activation,4,Sept_27_17,Yes,Good,33,,
30,-1.632995605,NoC,activation,4,Sept_27_17,Yes,Good,33,,
35,-1.536254883,NoC,activation,4,Sept_27_17,Yes,Good,33,,
40,-1.47064209,NoC,activation,4,Sept_27_17,Yes,Good,33,,
45,-1.361694336,NoC,activation,4,Sept_27_17,Yes,Good,33,,
50,-1.228637695,NoC,activation,4,Sept_27_17,Yes,Good,33,,
55,-1.085510254,NoC,activation,4,Sept_27_17,Yes,Good,33,,
60,-0.950317383,NoC,activation,4,Sept_27_17,Yes,Good,33,,
65,-0.805664063,NoC,activation,4,Sept_27_17,Yes,Good,33,,
70,-0.67779541,NoC,activation,4,Sept_27_17,Yes,Good,33,,
75,-0.553894043,NoC,activation,4,Sept_27_17,Yes,Good,33,,
80,-0.479736328,NoC,activation,4,Sept_27_17,Yes,Good,33,,
85,-0.384521484,NoC,activation,4,Sept_27_17,Yes,Good,33,,
90,-0.316772461,NoC,activation,4,Sept_27_17,Yes,Good,33,,
-80,-0.024108887,NoC,activation,4,Sept_27_17,Late,Good,33,,
-75,-0.032348633,NoC,activation,4,Sept_27_17,Late,Good,33,,
-70,-0.029907227,NoC,activation,4,Sept_27_17,Late,Good,33,,
-65,-0.009460449,NoC,activation,4,Sept_27_17,Late,Good,33,,
-60,-0.040588379,NoC,activation,4,Sept_27_17,Late,Good,33,,
-55,-0.042724609,NoC,activation,4,Sept_27_17,Late,Good,33,,
-50,-0.035095215,NoC,activation,4,Sept_27_17,Late,Good,33,,
-45,-0.035705566,NoC,activation,4,Sept_27_17,Late,Good,33,,
-40,-0.0390625,NoC,activation,4,Sept_27_17,Late,Good,33,,
-35,-0.055847168,NoC,activation,4,Sept_27_17,Late,Good,33,,
-30,-0.107727051,NoC,activation,4,Sept_27_17,Late,Good,33,,
-25,-0.116882324,NoC,activation,4,Sept_27_17,Late,Good,33,,
-20,-0.199584961,NoC,activation,4,Sept_27_17,Late,Good,33,,
-15,-0.31463623,NoC,activation,4,Sept_27_17,Late,Good,33,,
-10,-0.73638916,NoC,activation,4,Sept_27_17,Late,Good,33,,
-5,-1.371459961,NoC,activation,4,Sept_27_17,Late,Good,33,,
0,-1.753234863,NoC,activation,4,Sept_27_17,Late,Good,33,,
5,-1.901855469,NoC,activation,4,Sept_27_17,Late,Good,33,,
10,-1.944274902,NoC,activation,4,Sept_27_17,Late,Good,33,,
15,-1.905212402,NoC,activation,4,Sept_27_17,Late,Good,33,,
20,-1.810913086,NoC,activation,4,Sept_27_17,Late,Good,33,,
25,-1.721496582,NoC,activation,4,Sept_27_17,Late,Good,33,,
30,-1.633605957,NoC,activation,4,Sept_27_17,Late,Good,33,,
35,-1.52923584,NoC,activation,4,Sept_27_17,Late,Good,33,,
40,-1.474914551,NoC,activation,4,Sept_27_17,Late,Good,33,,
45,-1.360473633,NoC,activation,4,Sept_27_17,Late,Good,33,,
50,-1.191101074,NoC,activation,4,Sept_27_17,Late,Good,33,,
55,-1.022949219,NoC,activation,4,Sept_27_17,Late,Good,33,,
60,-0.852050781,NoC,activation,4,Sept_27_17,Late,Good,33,,
65,-0.72052002,NoC,activation,4,Sept_27_17,Late,Good,33,,
70,-0.602416992,NoC,activation,4,Sept_27_17,Late,Good,33,,
75,-0.500793457,NoC,activation,4,Sept_27_17,Late,Good,33,,
80,-0.386047363,NoC,activation,4,Sept_27_17,Late,Good,33,,
85,-0.299682617,NoC,activation,4,Sept_27_17,Late,Good,33,,
90,-0.247192383,NoC,activation,4,Sept_27_17,Late,Good,33,,
-80,-0.01159668,NoC,activation,5,Sept_27_17,No,Good,33,,
-75,-0.017700195,NoC,activation,5,Sept_27_17,No,Good,33,,
-70,-0.022888184,NoC,activation,5,Sept_27_17,No,Good,33,,
-65,-0.045471191,NoC,activation,5,Sept_27_17,No,Good,33,,
-60,-0.023193359,NoC,activation,5,Sept_27_17,No,Good,33,,
-55,-0.026245117,NoC,activation,5,Sept_27_17,No,Good,33,,
-50,-0.011291504,NoC,activation,5,Sept_27_17,No,Good,33,,
-45,-0.02746582,NoC,activation,5,Sept_27_17,No,Good,33,,
-40,-0.029602051,NoC,activation,5,Sept_27_17,No,Good,33,,
-35,-0.030517578,NoC,activation,5,Sept_27_17,No,Good,33,,
-30,-0.019836426,NoC,activation,5,Sept_27_17,No,Good,33,,
-25,-0.022583008,NoC,activation,5,Sept_27_17,No,Good,33,,
-20,-0.115661621,NoC,activation,5,Sept_27_17,No,Good,33,,
-15,-0.969543457,NoC,activation,5,Sept_27_17,No,Good,33,,
-10,-1.444091797,NoC,activation,5,Sept_27_17,No,Good,33,,
-5,-1.649169922,NoC,activation,5,Sept_27_17,No,Good,33,,
0,-1.768798828,NoC,activation,5,Sept_27_17,No,Good,33,,
5,-1.768188477,NoC,activation,5,Sept_27_17,No,Good,33,,
10,-1.724243164,NoC,activation,5,Sept_27_17,No,Good,33,,
15,-1.686096191,NoC,activation,5,Sept_27_17,No,Good,33,,
20,-1.61529541,NoC,activation,5,Sept_27_17,No,Good,33,,
25,-1.534118652,NoC,activation,5,Sept_27_17,No,Good,33,,
30,-1.485900879,NoC,activation,5,Sept_27_17,No,Good,33,,
35,-1.40625,NoC,activation,5,Sept_27_17,No,Good,33,,
40,-1.348571777,NoC,activation,5,Sept_27_17,No,Good,33,,
45,-1.26739502,NoC,activation,5,Sept_27_17,No,Good,33,,
50,-1.212768555,NoC,activation,5,Sept_27_17,No,Good,33,,
55,-1.164855957,NoC,activation,5,Sept_27_17,No,Good,33,,
60,-1.125183105,NoC,activation,5,Sept_27_17,No,Good,33,,
65,-1.069030762,NoC,activation,5,Sept_27_17,No,Good,33,,
70,-1.021728516,NoC,activation,5,Sept_27_17,No,Good,33,,
75,-0.973815918,NoC,activation,5,Sept_27_17,No,Good,33,,
80,-0.919189453,NoC,activation,5,Sept_27_17,No,Good,33,,
85,-0.895690918,NoC,activation,5,Sept_27_17,No,Good,33,,
90,-0.836181641,NoC,activation,5,Sept_27_17,No,Good,33,,
-80,-0.03326416,NoC,activation,5,Sept_27_17,Yes,Good,33,,
-75,-0.01373291,NoC,activation,5,Sept_27_17,Yes,Good,,,
-70,-0.026855469,NoC,activation,5,Sept_27_17,Yes,Good,,,
-65,-0.028686523,NoC,activation,5,Sept_27_17,Yes,Good,,,
-60,-0.021057129,NoC,activation,5,Sept_27_17,Yes,Good,,,
-55,-0.030517578,NoC,activation,5,Sept_27_17,Yes,Good,,,
-50,-0.038452148,NoC,activation,5,Sept_27_17,Yes,Good,,,
-45,-0.047302246,NoC,activation,5,Sept_27_17,Yes,Good,,,
-40,-0.076293945,NoC,activation,5,Sept_27_17,Yes,Good,,,
-35,-0.10345459,NoC,activation,5,Sept_27_17,Yes,Good,,,
-30,-0.152893066,NoC,activation,5,Sept_27_17,Yes,Good,,,
-25,-0.219726563,NoC,activation,5,Sept_27_17,Yes,Good,,,
-20,-0.956420898,NoC,activation,5,Sept_27_17,Yes,Good,,,
-15,-1.459960938,NoC,activation,5,Sept_27_17,Yes,Good,,,
-10,-1.706237793,NoC,activation,5,Sept_27_17,Yes,Good,,,
-5,-1.77520752,NoC,activation,5,Sept_27_17,Yes,Good,,,
0,-1.812744141,NoC,activation,5,Sept_27_17,Yes,Good,,,
5,-1.788024902,NoC,activation,5,Sept_27_17,Yes,Good,,,
10,-1.69921875,NoC,activation,5,Sept_27_17,Yes,Good,,,
15,-1.633605957,NoC,activation,5,Sept_27_17,Yes,Good,,,
20,-1.588134766,NoC,activation,5,Sept_27_17,Yes,Good,,,
25,-1.49230957,NoC,activation,5,Sept_27_17,Yes,Good,,,
30,-1.393432617,NoC,activation,5,Sept_27_17,Yes,Good,,,
35,-1.300354004,NoC,activation,5,Sept_27_17,Yes,Good,,,
40,-1.227416992,NoC,activation,5,Sept_27_17,Yes,Good,,,
45,-1.168823242,NoC,activation,5,Sept_27_17,Yes,Good,,,
50,-1.090087891,NoC,activation,5,Sept_27_17,Yes,Good,,,
55,-1.055297852,NoC,activation,5,Sept_27_17,Yes,Good,,,
60,-0.981445313,NoC,activation,5,Sept_27_17,Yes,Good,,,
65,-0.904846191,NoC,activation,5,Sept_27_17,Yes,Good,,,
70,-0.865478516,NoC,activation,5,Sept_27_17,Yes,Good,,,
75,-0.812988281,NoC,activation,5,Sept_27_17,Yes,Good,,,
80,-0.713806152,NoC,activation,5,Sept_27_17,Yes,Good,,,
85,-0.672607422,NoC,activation,5,Sept_27_17,Yes,Good,,,
90,-0.612792969,NoC,activation,5,Sept_27_17,Yes,Good,,,
-80,-0.012817383,NoC,activation,5,Sept_27_17,Late,Good,,,
-75,-0.018310547,NoC,activation,5,Sept_27_17,Late,Good,,,
-70,-0.010681152,NoC,activation,5,Sept_27_17,Late,Good,,,
-65,-0.017700195,NoC,activation,5,Sept_27_17,Late,Good,,,
-60,-0.033569336,NoC,activation,5,Sept_27_17,Late,Good,,,
-55,-0.037536621,NoC,activation,5,Sept_27_17,Late,Good,,,
-50,-0.038146973,NoC,activation,5,Sept_27_17,Late,Good,,,
-45,-0.080871582,NoC,activation,5,Sept_27_17,Late,Good,,,
-40,-0.124816895,NoC,activation,5,Sept_27_17,Late,Good,,,
-35,-0.165710449,NoC,activation,5,Sept_27_17,Late,Good,,,
-30,-0.229797363,NoC,activation,5,Sept_27_17,Late,Good,,,
-25,-0.364074707,NoC,activation,5,Sept_27_17,Late,Good,,,
-20,-0.910644531,NoC,activation,5,Sept_27_17,Late,Good,,,
-15,-1.226806641,NoC,activation,5,Sept_27_17,Late,Good,,,
-10,-1.40838623,NoC,activation,5,Sept_27_17,Late,Good,,,
-5,-1.50970459,NoC,activation,5,Sept_27_17,Late,Good,,,
0,-1.537780762,NoC,activation,5,Sept_27_17,Late,Good,,,
5,-1.52557373,NoC,activation,5,Sept_27_17,Late,Good,,,
10,-1.454772949,NoC,activation,5,Sept_27_17,Late,Good,,,
15,-1.394348145,NoC,activation,5,Sept_27_17,Late,Good,,,
20,-1.309509277,NoC,activation,5,Sept_27_17,Late,Good,,,
25,-1.212463379,NoC,activation,5,Sept_27_17,Late,Good,,,
30,-1.174926758,NoC,activation,5,Sept_27_17,Late,Good,,,
35,-1.069335938,NoC,activation,5,Sept_27_17,Late,Good,,,
40,-0.994262695,NoC,activation,5,Sept_27_17,Late,Good,,,
45,-0.957336426,NoC,activation,5,Sept_27_17,Late,Good,,,
50,-0.892028809,NoC,activation,5,Sept_27_17,Late,Good,,,
55,-0.806884766,NoC,activation,5,Sept_27_17,Late,Good,,,
60,-0.780334473,NoC,activation,5,Sept_27_17,Late,Good,,,
65,-0.731201172,NoC,activation,5,Sept_27_17,Late,Good,,,
70,-0.673217773,NoC,activation,5,Sept_27_17,Late,Good,,,
75,-0.602111816,NoC,activation,5,Sept_27_17,Late,Good,,,
80,-0.593261719,NoC,activation,5,Sept_27_17,Late,Good,,,
85,-0.541687012,NoC,activation,5,Sept_27_17,Late,Good,,,
90,-0.498352051,NoC,activation,5,Sept_27_17,Late,Good,,,
-80,-0.029602051,Gmouse,activation,5,Sept_27_17,No,Good,,,
-75,-0.024108887,Gmouse,activation,5,Sept_27_17,No,Good,,,
-70,-0.020141602,Gmouse,activation,5,Sept_27_17,No,Good,,,
-65,-0.018310547,Gmouse,activation,5,Sept_27_17,No,Good,,,
-60,-0.042114258,Gmouse,activation,5,Sept_27_17,No,Good,,,
-55,-0.014038086,Gmouse,activation,5,Sept_27_17,No,Good,,,
-50,-0.019226074,Gmouse,activation,5,Sept_27_17,No,Good,,,
-45,-0.025024414,Gmouse,activation,5,Sept_27_17,No,Good,,,
-40,-0.03112793,Gmouse,activation,5,Sept_27_17,No,Good,,,
-35,0,Gmouse,activation,5,Sept_27_17,No,Good,,,
-30,-0.015563965,Gmouse,activation,5,Sept_27_17,No,Good,,,
-25,-0.027160645,Gmouse,activation,5,Sept_27_17,No,Good,,,
-20,-0.09979248,Gmouse,activation,5,Sept_27_17,No,Good,,,
-15,-0.711669922,Gmouse,activation,5,Sept_27_17,No,Good,,,
-10,-1.476745605,Gmouse,activation,5,Sept_27_17,No,Good,,,
-5,-1.843566895,Gmouse,activation,5,Sept_27_17,No,Good,,,
0,-1.991577148,Gmouse,activation,5,Sept_27_17,No,Good,,,
5,-2.03125,Gmouse,activation,5,Sept_27_17,No,Good,,,
10,-2.00012207,Gmouse,activation,5,Sept_27_17,No,Good,,,
15,-1.942138672,Gmouse,activation,5,Sept_27_17,No,Good,,,
20,-1.854858398,Gmouse,activation,5,Sept_27_17,No,Good,,,
25,-1.783447266,Gmouse,activation,5,Sept_27_17,No,Good,,,
30,-1.703186035,Gmouse,activation,5,Sept_27_17,No,Good,,,
35,-1.585693359,Gmouse,activation,5,Sept_27_17,No,Good,,,
40,-1.51550293,Gmouse,activation,5,Sept_27_17,No,Good,,,
45,-1.419372559,Gmouse,activation,5,Sept_27_17,No,Good,,,
50,-1.34765625,Gmouse,activation,5,Sept_27_17,No,Good,,,
55,-1.257629395,Gmouse,activation,5,Sept_27_17,No,Good,,,
60,-1.196594238,Gmouse,activation,5,Sept_27_17,No,Good,,,
65,-1.10534668,Gmouse,activation,5,Sept_27_17,No,Good,,,
70,-1.064147949,Gmouse,activation,5,Sept_27_17,No,Good,,,
75,-1.000976563,Gmouse,activation,5,Sept_27_17,No,Good,,,
80,-0.923156738,Gmouse,activation,5,Sept_27_17,No,Good,,,
85,-0.855712891,Gmouse,activation,5,Sept_27_17,No,Good,,,
90,-0.758361816,Gmouse,activation,5,Sept_27_17,No,Good,,,
-80,-0.01739502,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-75,-0.03112793,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-70,-0.024414063,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-65,-0.015869141,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-60,-0.020751953,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-55,-0.008544922,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-50,-0.020446777,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-45,-0.022277832,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-40,-0.016784668,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-35,-0.028686523,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-30,-0.023803711,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-25,-0.054016113,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-20,-0.146789551,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-15,-0.903625488,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-10,-1.544494629,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-5,-1.820068359,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
0,-1.950073242,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
5,-1.965332031,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
10,-1.932678223,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
15,-1.881713867,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
20,-1.795959473,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
25,-1.705932617,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
30,-1.594848633,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
35,-1.506652832,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
40,-1.401977539,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
45,-1.351318359,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
50,-1.218261719,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
55,-1.139831543,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
60,-1.067810059,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
65,-1.025695801,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
70,-0.940551758,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
75,-0.892028809,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
80,-0.838317871,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
85,-0.738525391,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
90,-0.664978027,Gmouse,activation,5,Sept_27_17,Yes,Good,,,
-80,-0.024108887,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-75,-0.042419434,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-70,-0.023193359,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-65,-0.022583008,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-60,-0.016784668,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-55,-0.017700195,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-50,-0.007629395,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-45,-0.024719238,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-40,-0.028076172,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-35,-0.037231445,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-30,-0.075683594,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-25,-0.097351074,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-20,-0.163574219,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-15,-0.91217041,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-10,-1.452636719,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-5,-1.728210449,Gmouse,activation,5,Sept_27_17,Late,Good,,,
0,-1.856994629,Gmouse,activation,5,Sept_27_17,Late,Good,,,
5,-1.871948242,Gmouse,activation,5,Sept_27_17,Late,Good,,,
10,-1.847839355,Gmouse,activation,5,Sept_27_17,Late,Good,,,
15,-1.803588867,Gmouse,activation,5,Sept_27_17,Late,Good,,,
20,-1.686706543,Gmouse,activation,5,Sept_27_17,Late,Good,,,
25,-1.596679688,Gmouse,activation,5,Sept_27_17,Late,Good,,,
30,-1.504821777,Gmouse,activation,5,Sept_27_17,Late,Good,,,
35,-1.409301758,Gmouse,activation,5,Sept_27_17,Late,Good,,,
40,-1.290893555,Gmouse,activation,5,Sept_27_17,Late,Good,,,
45,-1.233215332,Gmouse,activation,5,Sept_27_17,Late,Good,,,
50,-1.132507324,Gmouse,activation,5,Sept_27_17,Late,Good,,,
55,-1.062927246,Gmouse,activation,5,Sept_27_17,Late,Good,,,
60,-0.989685059,Gmouse,activation,5,Sept_27_17,Late,Good,,,
65,-0.912780762,Gmouse,activation,5,Sept_27_17,Late,Good,,,
70,-0.872192383,Gmouse,activation,5,Sept_27_17,Late,Good,,,
75,-0.829467773,Gmouse,activation,5,Sept_27_17,Late,Good,,,
80,-0.717773438,Gmouse,activation,5,Sept_27_17,Late,Good,,,
85,-0.640563965,Gmouse,activation,5,Sept_27_17,Late,Good,,,
90,-0.571594238,Gmouse,activation,5,Sept_27_17,Late,Good,,,
-80,-0.028381348,Gmouse,activation,1,Sept_28_17,No,Good,,,
-75,-0.030212402,Gmouse,activation,1,Sept_28_17,No,Good,,,
-70,-0.022277832,Gmouse,activation,1,Sept_28_17,No,Good,,,
-65,-0.04119873,Gmouse,activation,1,Sept_28_17,No,Good,,,
-60,-0.048522949,Gmouse,activation,1,Sept_28_17,No,Good,,,
-55,-0.031433105,Gmouse,activation,1,Sept_28_17,No,Good,,,
-50,-0.028991699,Gmouse,activation,1,Sept_28_17,No,Good,,,
-45,-0.029907227,Gmouse,activation,1,Sept_28_17,No,Good,,,
-40,-0.018005371,Gmouse,activation,1,Sept_28_17,No,Good,,,
-35,-0.023803711,Gmouse,activation,1,Sept_28_17,No,Good,,,
-30,-0.038146973,Gmouse,activation,1,Sept_28_17,No,Good,,,
-25,-0.139465332,Gmouse,activation,1,Sept_28_17,No,Good,,,
-20,-0.887145996,Gmouse,activation,1,Sept_28_17,No,Good,,,
-15,-1.30859375,Gmouse,activation,1,Sept_28_17,No,Good,,,
-10,-1.479492188,Gmouse,activation,1,Sept_28_17,No,Good,,,
-5,-1.539001465,Gmouse,activation,1,Sept_28_17,No,Good,,,
0,-1.553649902,Gmouse,activation,1,Sept_28_17,No,Good,,,
5,-1.538696289,Gmouse,activation,1,Sept_28_17,No,Good,,,
10,-1.494140625,Gmouse,activation,1,Sept_28_17,No,Good,,,
15,-1.446533203,Gmouse,activation,1,Sept_28_17,No,Good,,,
20,-1.385498047,Gmouse,activation,1,Sept_28_17,No,Good,,,
25,-1.322937012,Gmouse,activation,1,Sept_28_17,No,Good,,,
30,-1.28692627,Gmouse,activation,1,Sept_28_17,No,Good,,,
35,-1.217041016,Gmouse,activation,1,Sept_28_17,No,Good,,,
40,-1.147155762,Gmouse,activation,1,Sept_28_17,No,Good,,,
45,-1.089477539,Gmouse,activation,1,Sept_28_17,No,Good,,,
50,-1.046142578,Gmouse,activation,1,Sept_28_17,No,Good,,,
55,-0.994262695,Gmouse,activation,1,Sept_28_17,No,Good,,,
60,-0.964050293,Gmouse,activation,1,Sept_28_17,No,Good,,,
65,-0.902404785,Gmouse,activation,1,Sept_28_17,No,Good,,,
70,-0.856933594,Gmouse,activation,1,Sept_28_17,No,Good,,,
75,-0.80291748,Gmouse,activation,1,Sept_28_17,No,Good,,,
80,-0.7421875,Gmouse,activation,1,Sept_28_17,No,Good,,,
85,-0.735168457,Gmouse,activation,1,Sept_28_17,No,Good,,,
90,-0.690612793,Gmouse,activation,1,Sept_28_17,No,Good,,,
-80,-0.021972656,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-75,-0.009765625,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-70,-0.045166016,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-65,-0.018920898,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-60,-0.009460449,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-55,-0.029907227,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-50,-0.014343262,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-45,-0.042114258,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-40,-0.035705566,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-35,-0.041503906,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-30,-0.130310059,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-25,-0.653381348,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-20,-0.975646973,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-15,-1.123046875,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-10,-1.140441895,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-5,-1.141052246,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
0,-1.094665527,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
5,-1.031494141,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
10,-1.010437012,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
15,-0.926818848,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
20,-0.899658203,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
25,-0.827636719,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
30,-0.790405273,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
35,-0.719604492,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
40,-0.679626465,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
45,-0.652160645,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
50,-0.620117188,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
55,-0.578613281,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
60,-0.570678711,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
65,-0.51940918,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
70,-0.48828125,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
75,-0.458068848,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
80,-0.437316895,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
85,-0.385437012,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
90,-0.373535156,Gmouse,activation,1,Sept_28_17,Yes,Good,,,
-80,-0.009765625,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-75,-0.020751953,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-70,-0.021362305,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-65,-0.041503906,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-60,-0.032653809,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-55,-0.035400391,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-50,-0.043640137,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-45,-0.03326416,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-40,-0.049743652,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-35,-0.073242188,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-30,-0.173034668,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-25,-0.434875488,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-20,-0.551147461,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-15,-0.599060059,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-10,-0.620422363,Gmouse,activation,1,Sept_28_17,Late,Good,,,
-5,-0.612487793,Gmouse,activation,1,Sept_28_17,Late,Good,,,
0,-0.569152832,Gmouse,activation,1,Sept_28_17,Late,Good,,,
5,-0.565795898,Gmouse,activation,1,Sept_28_17,Late,Good,,,
10,-0.531311035,Gmouse,activation,1,Sept_28_17,Late,Good,,,
15,-0.485534668,Gmouse,activation,1,Sept_28_17,Late,Good,,,
20,-0.45501709,Gmouse,activation,1,Sept_28_17,Late,Good,,,
25,-0.432128906,Gmouse,activation,1,Sept_28_17,Late,Good,,,
30,-0.415649414,Gmouse,activation,1,Sept_28_17,Late,Good,,,
35,-0.367431641,Gmouse,activation,1,Sept_28_17,Late,Good,,,
40,-0.353393555,Gmouse,activation,1,Sept_28_17,Late,Good,,,
45,-0.340576172,Gmouse,activation,1,Sept_28_17,Late,Good,,,
