Voltage,Current,Species,Recording,replicate,Date,Venom,Set
-35,0.000915527,Gmouse,activation,2,Jan_13_18,No,42
-30,-0.020446777,Gmouse,activation,2,Jan_13_18,No,42
-25,-0.020141602,Gmouse,activation,2,Jan_13_18,No,42
-20,-0.053405762,Gmouse,activation,2,Jan_13_18,No,42
-15,-0.169677734,Gmouse,activation,2,Jan_13_18,No,42
-10,-0.470275879,Gmouse,activation,2,Jan_13_18,No,42
-5,-0.932006836,Gmouse,activation,2,Jan_13_18,No,42
0,-1.209106445,Gmouse,activation,2,Jan_13_18,No,42
5,-1.300964355,Gmouse,activation,2,Jan_13_18,No,42
10,-1.315612793,Gmouse,activation,2,Jan_13_18,No,42
15,-1.258544922,Gmouse,activation,2,Jan_13_18,No,42
20,-1.228637695,Gmouse,activation,2,Jan_13_18,No,42
25,-1.178894043,Gmouse,activation,2,Jan_13_18,No,42
30,-1.111755371,Gmouse,activation,2,Jan_13_18,No,42
35,-1.063537598,Gmouse,activation,2,Jan_13_18,No,42
40,-0.997619629,Gmouse,activation,2,Jan_13_18,No,42
45,-0.961608887,Gmouse,activation,2,Jan_13_18,No,42
50,-0.903320313,Gmouse,activation,2,Jan_13_18,No,42
55,-0.825805664,Gmouse,activation,2,Jan_13_18,No,42
60,-0.770568848,Gmouse,activation,2,Jan_13_18,No,42
65,-0.718383789,Gmouse,activation,2,Jan_13_18,No,42
70,-0.679321289,Gmouse,activation,2,Jan_13_18,No,42
75,-0.64239502,Gmouse,activation,2,Jan_13_18,No,42
80,-0.559082031,Gmouse,activation,2,Jan_13_18,No,42
85,-0.485229492,Gmouse,activation,2,Jan_13_18,No,42
90,-0.444335938,Gmouse,activation,2,Jan_13_18,No,42
-80,-0.021362305,Gmouse,activation,2,Jan_13_18,Yes,42
-75,-0.014343262,Gmouse,activation,2,Jan_13_18,Yes,42
-70,-0.027160645,Gmouse,activation,2,Jan_13_18,Yes,42
-65,-0.008544922,Gmouse,activation,2,Jan_13_18,Yes,42
-60,-0.024108887,Gmouse,activation,2,Jan_13_18,Yes,42
-55,-0.024719238,Gmouse,activation,2,Jan_13_18,Yes,42
-50,-0.034484863,Gmouse,activation,2,Jan_13_18,Yes,42
-45,-0.035095215,Gmouse,activation,2,Jan_13_18,Yes,42
-40,-0.053405762,Gmouse,activation,2,Jan_13_18,Yes,42
-35,-0.056762695,Gmouse,activation,2,Jan_13_18,Yes,42
-30,-0.064086914,Gmouse,activation,2,Jan_13_18,Yes,42
-25,-0.087585449,Gmouse,activation,2,Jan_13_18,Yes,42
-20,-0.125732422,Gmouse,activation,2,Jan_13_18,Yes,42
-15,-0.255737305,Gmouse,activation,2,Jan_13_18,Yes,42
-10,-0.554199219,Gmouse,activation,2,Jan_13_18,Yes,42
-5,-0.938720703,Gmouse,activation,2,Jan_13_18,Yes,42
0,-1.142272949,Gmouse,activation,2,Jan_13_18,Yes,42
5,-1.188964844,Gmouse,activation,2,Jan_13_18,Yes,42
10,-1.163330078,Gmouse,activation,2,Jan_13_18,Yes,42
15,-1.14440918,Gmouse,activation,2,Jan_13_18,Yes,42
20,-1.08795166,Gmouse,activation,2,Jan_13_18,Yes,42
25,-1.044311523,Gmouse,activation,2,Jan_13_18,Yes,42
30,-0.992736816,Gmouse,activation,2,Jan_13_18,Yes,42
35,-0.944824219,Gmouse,activation,2,Jan_13_18,Yes,42
40,-0.856323242,Gmouse,activation,2,Jan_13_18,Yes,42
45,-0.814208984,Gmouse,activation,2,Jan_13_18,Yes,42
50,-0.776672363,Gmouse,activation,2,Jan_13_18,Yes,42
55,-0.764160156,Gmouse,activation,2,Jan_13_18,Yes,42
60,-0.691833496,Gmouse,activation,2,Jan_13_18,Yes,42
65,-0.650634766,Gmouse,activation,2,Jan_13_18,Yes,42
70,-0.605773926,Gmouse,activation,2,Jan_13_18,Yes,42
75,-0.537414551,Gmouse,activation,2,Jan_13_18,Yes,42
80,-0.516967773,Gmouse,activation,2,Jan_13_18,Yes,42
85,-0.476989746,Gmouse,activation,2,Jan_13_18,Yes,42
90,-0.434265137,Gmouse,activation,2,Jan_13_18,Yes,42
-80,-0.038452148,Gmouse,activation,2,Jan_13_18,Late,42
-75,-0.024719238,Gmouse,activation,2,Jan_13_18,Late,42
-70,-0.012207031,Gmouse,activation,2,Jan_13_18,Late,42
-65,-0.014648438,Gmouse,activation,2,Jan_13_18,Late,42
-60,-0.029602051,Gmouse,activation,2,Jan_13_18,Late,42
-55,-0.035705566,Gmouse,activation,2,Jan_13_18,Late,42
-50,-0.036315918,Gmouse,activation,2,Jan_13_18,Late,42
-45,-0.029907227,Gmouse,activation,2,Jan_13_18,Late,42
-40,-0.048522949,Gmouse,activation,2,Jan_13_18,Late,42
-35,-0.048828125,Gmouse,activation,2,Jan_13_18,Late,42
-30,-0.075683594,Gmouse,activation,2,Jan_13_18,Late,42
-25,-0.090637207,Gmouse,activation,2,Jan_13_18,Late,42
-20,-0.133972168,Gmouse,activation,2,Jan_13_18,Late,42
-15,-0.246887207,Gmouse,activation,2,Jan_13_18,Late,42
-10,-0.531311035,Gmouse,activation,2,Jan_13_18,Late,42
-5,-0.838928223,Gmouse,activation,2,Jan_13_18,Late,42
0,-0.967712402,Gmouse,activation,2,Jan_13_18,Late,42
5,-1.026306152,Gmouse,activation,2,Jan_13_18,Late,42
10,-1.025695801,Gmouse,activation,2,Jan_13_18,Late,42
15,-1.010437012,Gmouse,activation,2,Jan_13_18,Late,42
20,-0.974731445,Gmouse,activation,2,Jan_13_18,Late,42
25,-0.922851563,Gmouse,activation,2,Jan_13_18,Late,42
30,-0.854797363,Gmouse,activation,2,Jan_13_18,Late,42
35,-0.799865723,Gmouse,activation,2,Jan_13_18,Late,42
40,-0.77911377,Gmouse,activation,2,Jan_13_18,Late,42
45,-0.725708008,Gmouse,activation,2,Jan_13_18,Late,42
50,-0.705566406,Gmouse,activation,2,Jan_13_18,Late,42
55,-0.651550293,Gmouse,activation,2,Jan_13_18,Late,42
60,-0.603942871,Gmouse,activation,2,Jan_13_18,Late,42
65,-0.56427002,Gmouse,activation,2,Jan_13_18,Late,42
70,-0.495300293,Gmouse,activation,2,Jan_13_18,Late,42
75,-0.459899902,Gmouse,activation,2,Jan_13_18,Late,42
80,-0.419311523,Gmouse,activation,2,Jan_13_18,Late,42
85,-0.329284668,Gmouse,activation,2,Jan_13_18,Late,42
90,-0.258178711,Gmouse,activation,2,Jan_13_18,Late,42
-80,-0.024719238,DiDiiiNC,activation,3,Jan_13_18,No,42
-75,-0.03112793,DiDiiiNC,activation,3,Jan_13_18,No,42
-70,-0.02166748,DiDiiiNC,activation,3,Jan_13_18,No,42
-65,-0.01739502,DiDiiiNC,activation,3,Jan_13_18,No,42
-60,-0.000610352,DiDiiiNC,activation,3,Jan_13_18,No,42
-55,-0.008544922,DiDiiiNC,activation,3,Jan_13_18,No,42
-50,-0.009460449,DiDiiiNC,activation,3,Jan_13_18,No,42
-45,-0.022277832,DiDiiiNC,activation,3,Jan_13_18,No,42
-40,-0.021362305,DiDiiiNC,activation,3,Jan_13_18,No,42
-35,-0.004272461,DiDiiiNC,activation,3,Jan_13_18,No,42
-30,-0.036010742,DiDiiiNC,activation,3,Jan_13_18,No,42
-25,-0.05065918,DiDiiiNC,activation,3,Jan_13_18,No,42
-20,-0.081176758,DiDiiiNC,activation,3,Jan_13_18,No,42
-15,-0.302429199,DiDiiiNC,activation,3,Jan_13_18,No,42
-10,-0.902709961,DiDiiiNC,activation,3,Jan_13_18,No,42
-5,-1.493835449,DiDiiiNC,activation,3,Jan_13_18,No,42
0,-1.762695313,DiDiiiNC,activation,3,Jan_13_18,No,42
5,-1.823730469,DiDiiiNC,activation,3,Jan_13_18,No,42
10,-1.82434082,DiDiiiNC,activation,3,Jan_13_18,No,42
15,-1.731872559,DiDiiiNC,activation,3,Jan_13_18,No,42
20,-1.658630371,DiDiiiNC,activation,3,Jan_13_18,No,42
25,-1.517028809,DiDiiiNC,activation,3,Jan_13_18,No,42
30,-1.400756836,DiDiiiNC,activation,3,Jan_13_18,No,42
35,-1.319580078,DiDiiiNC,activation,3,Jan_13_18,No,42
40,-1.228637695,DiDiiiNC,activation,3,Jan_13_18,No,42
45,-1.15814209,DiDiiiNC,activation,3,Jan_13_18,No,42
50,-1.06628418,DiDiiiNC,activation,3,Jan_13_18,No,42
55,-0.993652344,DiDiiiNC,activation,3,Jan_13_18,No,42
60,-0.938415527,DiDiiiNC,activation,3,Jan_13_18,No,42
65,-0.848083496,DiDiiiNC,activation,3,Jan_13_18,No,42
70,-0.760803223,DiDiiiNC,activation,3,Jan_13_18,No,42
75,-0.667419434,DiDiiiNC,activation,3,Jan_13_18,No,42
80,-0.594177246,DiDiiiNC,activation,3,Jan_13_18,No,42
85,-0.558166504,DiDiiiNC,activation,3,Jan_13_18,No,42
90,-0.467834473,DiDiiiNC,activation,3,Jan_13_18,No,42
-80,-0.039978027,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-75,-0.014953613,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-70,-0.016784668,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-65,-0.028991699,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-60,-0.037231445,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-55,-0.029296875,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-50,-0.039978027,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-45,-0.042419434,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-40,-0.091552734,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-35,-0.108337402,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-30,-0.124206543,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-25,-0.180358887,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-20,-0.24230957,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-15,-0.439758301,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-10,-0.89630127,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-5,-1.344604492,DiDiiiNC,activation,3,Jan_13_18,Yes,42
0,-1.528625488,DiDiiiNC,activation,3,Jan_13_18,Yes,42
5,-1.5625,DiDiiiNC,activation,3,Jan_13_18,Yes,42
10,-1.487426758,DiDiiiNC,activation,3,Jan_13_18,Yes,42
15,-1.435852051,DiDiiiNC,activation,3,Jan_13_18,Yes,42
20,-1.370849609,DiDiiiNC,activation,3,Jan_13_18,Yes,42
25,-1.28112793,DiDiiiNC,activation,3,Jan_13_18,Yes,42
30,-1.151123047,DiDiiiNC,activation,3,Jan_13_18,Yes,42
35,-1.04888916,DiDiiiNC,activation,3,Jan_13_18,Yes,42
40,-0.99029541,DiDiiiNC,activation,3,Jan_13_18,Yes,42
45,-0.933837891,DiDiiiNC,activation,3,Jan_13_18,Yes,42
50,-0.836486816,DiDiiiNC,activation,3,Jan_13_18,Yes,42
55,-0.78338623,DiDiiiNC,activation,3,Jan_13_18,Yes,42
60,-0.674438477,DiDiiiNC,activation,3,Jan_13_18,Yes,42
65,-0.638122559,DiDiiiNC,activation,3,Jan_13_18,Yes,42
70,-0.570068359,DiDiiiNC,activation,3,Jan_13_18,Yes,42
75,-0.494384766,DiDiiiNC,activation,3,Jan_13_18,Yes,42
80,-0.475158691,DiDiiiNC,activation,3,Jan_13_18,Yes,42
85,-0.419616699,DiDiiiNC,activation,3,Jan_13_18,Yes,42
90,-0.381774902,DiDiiiNC,activation,3,Jan_13_18,Yes,42
-80,-0.014343262,DiDiiiNC,activation,3,Jan_13_18,Late,42
-75,-0.010986328,DiDiiiNC,activation,3,Jan_13_18,Late,42
-70,-0.034179688,DiDiiiNC,activation,3,Jan_13_18,Late,42
-65,-0.03326416,DiDiiiNC,activation,3,Jan_13_18,Late,42
-60,-0.04119873,DiDiiiNC,activation,3,Jan_13_18,Late,42
-55,-0.024414063,DiDiiiNC,activation,3,Jan_13_18,Late,42
-50,-0.034179688,DiDiiiNC,activation,3,Jan_13_18,Late,42
-45,-0.061035156,DiDiiiNC,activation,3,Jan_13_18,Late,42
-40,-0.08026123,DiDiiiNC,activation,3,Jan_13_18,Late,42
-35,-0.104064941,DiDiiiNC,activation,3,Jan_13_18,Late,42
-30,-0.138549805,DiDiiiNC,activation,3,Jan_13_18,Late,42
-25,-0.173950195,DiDiiiNC,activation,3,Jan_13_18,Late,42
-20,-0.239562988,DiDiiiNC,activation,3,Jan_13_18,Late,42
-15,-0.444946289,DiDiiiNC,activation,3,Jan_13_18,Late,42
-10,-0.859680176,DiDiiiNC,activation,3,Jan_13_18,Late,42
-5,-1.25793457,DiDiiiNC,activation,3,Jan_13_18,Late,42
0,-1.465454102,DiDiiiNC,activation,3,Jan_13_18,Late,42
5,-1.513671875,DiDiiiNC,activation,3,Jan_13_18,Late,42
10,-1.455993652,DiDiiiNC,activation,3,Jan_13_18,Late,42
15,-1.348571777,DiDiiiNC,activation,3,Jan_13_18,Late,42
20,-1.301879883,DiDiiiNC,activation,3,Jan_13_18,Late,42
25,-1.19934082,DiDiiiNC,activation,3,Jan_13_18,Late,42
30,-1.112365723,DiDiiiNC,activation,3,Jan_13_18,Late,42
35,-1.041870117,DiDiiiNC,activation,3,Jan_13_18,Late,42
40,-0.930480957,DiDiiiNC,activation,3,Jan_13_18,Late,42
45,-0.863037109,DiDiiiNC,activation,3,Jan_13_18,Late,42
50,-0.781860352,DiDiiiNC,activation,3,Jan_13_18,Late,42
55,-0.682983398,DiDiiiNC,activation,3,Jan_13_18,Late,42
60,-0.653076172,DiDiiiNC,activation,3,Jan_13_18,Late,42
65,-0.582885742,DiDiiiNC,activation,3,Jan_13_18,Late,42
70,-0.536499023,DiDiiiNC,activation,3,Jan_13_18,Late,42
75,-0.457458496,DiDiiiNC,activation,3,Jan_13_18,Late,42
80,-0.376281738,DiDiiiNC,activation,3,Jan_13_18,Late,42
85,-0.30456543,DiDiiiNC,activation,3,Jan_13_18,Late,42
90,-0.279846191,DiDiiiNC,activation,3,Jan_13_18,Late,42
-80,-0.044250488,Di,activation,4,Jan_13_18,No,42
-75,-0.02166748,Di,activation,4,Jan_13_18,No,42
-70,-0.023803711,Di,activation,4,Jan_13_18,No,42
-65,-0.017089844,Di,activation,4,Jan_13_18,No,42
-60,-0.024414063,Di,activation,4,Jan_13_18,No,42
-55,-0.018920898,Di,activation,4,Jan_13_18,No,42
-50,-0.018005371,Di,activation,4,Jan_13_18,No,42
-45,-0.018615723,Di,activation,4,Jan_13_18,No,42
-40,-0.036315918,Di,activation,4,Jan_13_18,No,42
-35,-0.015258789,Di,activation,4,Jan_13_18,No,42
-30,-0.006408691,Di,activation,4,Jan_13_18,No,42
-25,-0.0390625,Di,activation,4,Jan_13_18,No,42
-20,-0.103149414,Di,activation,4,Jan_13_18,No,42
-15,-0.356140137,Di,activation,4,Jan_13_18,No,42
-10,-1.163024902,Di,activation,4,Jan_13_18,No,42
-5,-1.989746094,Di,activation,4,Jan_13_18,No,42
0,-2.284545898,Di,activation,4,Jan_13_18,No,42
5,-2.37121582,Di,activation,4,Jan_13_18,No,42
10,-2.321472168,Di,activation,4,Jan_13_18,No,42
15,-2.249145508,Di,activation,4,Jan_13_18,No,42
20,-2.159118652,Di,activation,4,Jan_13_18,No,42
25,-1.992797852,Di,activation,4,Jan_13_18,No,42
30,-1.881713867,Di,activation,4,Jan_13_18,No,42
35,-1.79473877,Di,activation,4,Jan_13_18,No,42
40,-1.664123535,Di,activation,4,Jan_13_18,No,42
45,-1.574707031,Di,activation,4,Jan_13_18,No,42
50,-1.456298828,Di,activation,4,Jan_13_18,No,42
55,-1.380004883,Di,activation,4,Jan_13_18,No,42
60,-1.265563965,Di,activation,4,Jan_13_18,No,42
65,-1.165161133,Di,activation,4,Jan_13_18,No,42
70,-1.062011719,Di,activation,4,Jan_13_18,No,42
75,-0.957641602,Di,activation,4,Jan_13_18,No,42
80,-0.862426758,Di,activation,4,Jan_13_18,No,42
85,-0.77331543,Di,activation,4,Jan_13_18,No,42
90,-0.68145752,Di,activation,4,Jan_13_18,No,42
-80,-0.033874512,Di,activation,4,Jan_13_18,Yes,42
-75,-0.013427734,Di,activation,4,Jan_13_18,Yes,42
-70,-0.024414063,Di,activation,4,Jan_13_18,Yes,42
-65,-0.024414063,Di,activation,4,Jan_13_18,Yes,42
-60,-0.028686523,Di,activation,4,Jan_13_18,Yes,42
-55,-0.012512207,Di,activation,4,Jan_13_18,Yes,42
-50,-0.025024414,Di,activation,4,Jan_13_18,Yes,42
-45,-0.044250488,Di,activation,4,Jan_13_18,Yes,42
-40,-0.042419434,Di,activation,4,Jan_13_18,Yes,42
-35,-0.074462891,Di,activation,4,Jan_13_18,Yes,42
-30,-0.07598877,Di,activation,4,Jan_13_18,Yes,42
-25,-0.123901367,Di,activation,4,Jan_13_18,Yes,42
-20,-0.192565918,Di,activation,4,Jan_13_18,Yes,42
-15,-0.513000488,Di,activation,4,Jan_13_18,Yes,42
-10,-1.242675781,Di,activation,4,Jan_13_18,Yes,42
-5,-1.755371094,Di,activation,4,Jan_13_18,Yes,42
0,-1.948547363,Di,activation,4,Jan_13_18,Yes,42
5,-1.956481934,Di,activation,4,Jan_13_18,Yes,42
10,-1.916809082,Di,activation,4,Jan_13_18,Yes,42
15,-1.880493164,Di,activation,4,Jan_13_18,Yes,42
20,-1.751708984,Di,activation,4,Jan_13_18,Yes,42
25,-1.628112793,Di,activation,4,Jan_13_18,Yes,42
30,-1.489868164,Di,activation,4,Jan_13_18,Yes,42
35,-1.416931152,Di,activation,4,Jan_13_18,Yes,42
40,-1.348571777,Di,activation,4,Jan_13_18,Yes,42
45,-1.215209961,Di,activation,4,Jan_13_18,Yes,42
50,-1.146240234,Di,activation,4,Jan_13_18,Yes,42
55,-1.060180664,Di,activation,4,Jan_13_18,Yes,42
60,-0.995483398,Di,activation,4,Jan_13_18,Yes,42
65,-0.939331055,Di,activation,4,Jan_13_18,Yes,42
70,-0.841369629,Di,activation,4,Jan_13_18,Yes,42
75,-0.733642578,Di,activation,4,Jan_13_18,Yes,42
80,-0.647583008,Di,activation,4,Jan_13_18,Yes,42
85,-0.558776855,Di,activation,4,Jan_13_18,Yes,42
90,-0.499572754,Di,activation,4,Jan_13_18,Yes,42
-80,-0.019226074,Di,activation,4,Jan_13_18,Late,42
-75,-0.021057129,Di,activation,4,Jan_13_18,Late,42
-70,-0.03112793,Di,activation,4,Jan_13_18,Late,42
-65,-0.038146973,Di,activation,4,Jan_13_18,Late,42
-60,-0.01373291,Di,activation,4,Jan_13_18,Late,42
-55,-0.018920898,Di,activation,4,Jan_13_18,Late,42
-50,-0.04119873,Di,activation,4,Jan_13_18,Late,42
-45,-0.041809082,Di,activation,4,Jan_13_18,Late,42
-40,-0.050048828,Di,activation,4,Jan_13_18,Late,42
-35,-0.046081543,Di,activation,4,Jan_13_18,Late,42
-30,-0.101318359,Di,activation,4,Jan_13_18,Late,42
-25,-0.13671875,Di,activation,4,Jan_13_18,Late,42
-20,-0.238342285,Di,activation,4,Jan_13_18,Late,42
-15,-0.561828613,Di,activation,4,Jan_13_18,Late,42
-10,-1.279602051,Di,activation,4,Jan_13_18,Late,42
-5,-1.753540039,Di,activation,4,Jan_13_18,Late,42
0,-1.911010742,Di,activation,4,Jan_13_18,Late,42
5,-1.929626465,Di,activation,4,Jan_13_18,Late,42
10,-1.889343262,Di,activation,4,Jan_13_18,Late,42
15,-1.823425293,Di,activation,4,Jan_13_18,Late,42
20,-1.73034668,Di,activation,4,Jan_13_18,Late,42
25,-1.608581543,Di,activation,4,Jan_13_18,Late,42
30,-1.499633789,Di,activation,4,Jan_13_18,Late,42
35,-1.404724121,Di,activation,4,Jan_13_18,Late,42
40,-1.307067871,Di,activation,4,Jan_13_18,Late,42
45,-1.209716797,Di,activation,4,Jan_13_18,Late,42
50,-1.118774414,Di,activation,4,Jan_13_18,Late,42
55,-1.012878418,Di,activation,4,Jan_13_18,Late,42
60,-0.953369141,Di,activation,4,Jan_13_18,Late,42
65,-0.875549316,Di,activation,4,Jan_13_18,Late,42
70,-0.812683105,Di,activation,4,Jan_13_18,Late,42
75,-0.730285645,Di,activation,4,Jan_13_18,Late,42
80,-0.63079834,Di,activation,4,Jan_13_18,Late,42
85,-0.578918457,Di,activation,4,Jan_13_18,Late,42
90,-0.483398438,Di,activation,4,Jan_13_18,Late,42
-80,-0.053405762,Gmouse,activation,3,Jan_13_18,No,42
-75,-0.037841797,Gmouse,activation,3,Jan_13_18,No,42
-70,-0.029602051,Gmouse,activation,3,Jan_13_18,No,42
-65,-0.027160645,Gmouse,activation,3,Jan_13_18,No,42
-60,-0.028381348,Gmouse,activation,3,Jan_13_18,No,42
-55,-0.016174316,Gmouse,activation,3,Jan_13_18,No,42
-50,-0.030822754,Gmouse,activation,3,Jan_13_18,No,42
-45,-0.015258789,Gmouse,activation,3,Jan_13_18,No,42
-40,0.001525879,Gmouse,activation,3,Jan_13_18,No,42
-35,-0.050048828,Gmouse,activation,3,Jan_13_18,No,42
-30,-0.045471191,Gmouse,activation,3,Jan_13_18,No,42
-25,-0.058288574,Gmouse,activation,3,Jan_13_18,No,42
-20,-0.226135254,Gmouse,activation,3,Jan_13_18,No,42
-15,-1.12701416,Gmouse,activation,3,Jan_13_18,No,42
-10,-3.202209473,Gmouse,activation,3,Jan_13_18,No,42
-5,-3.794250488,Gmouse,activation,3,Jan_13_18,No,42
0,-3.838195801,Gmouse,activation,3,Jan_13_18,No,42
5,-3.7109375,Gmouse,activation,3,Jan_13_18,No,42
10,-3.47442627,Gmouse,activation,3,Jan_13_18,No,42
15,-3.27545166,Gmouse,activation,3,Jan_13_18,No,42
20,-3.051147461,Gmouse,activation,3,Jan_13_18,No,42
25,-2.836303711,Gmouse,activation,3,Jan_13_18,No,42
30,-2.615966797,Gmouse,activation,3,Jan_13_18,No,42
35,-2.435302734,Gmouse,activation,3,Jan_13_18,No,42
40,-2.232055664,Gmouse,activation,3,Jan_13_18,No,42
45,-2.056274414,Gmouse,activation,3,Jan_13_18,No,42
50,-1.871337891,Gmouse,activation,3,Jan_13_18,No,42
55,-1.687316895,Gmouse,activation,3,Jan_13_18,No,42
60,-1.522521973,Gmouse,activation,3,Jan_13_18,No,42
65,-1.30859375,Gmouse,activation,3,Jan_13_18,No,42
70,-1.129150391,Gmouse,activation,3,Jan_13_18,No,42
75,-0.98236084,Gmouse,activation,3,Jan_13_18,No,42
80,-0.796203613,Gmouse,activation,3,Jan_13_18,No,42
85,-0.667419434,Gmouse,activation,3,Jan_13_18,No,42
90,-0.552062988,Gmouse,activation,3,Jan_13_18,No,42
-80,-0.026245117,Gmouse,activation,3,Jan_13_18,Yes,42
-75,-0.025634766,Gmouse,activation,3,Jan_13_18,Yes,42
-70,-0.010986328,Gmouse,activation,3,Jan_13_18,Yes,42
-65,-0.02746582,Gmouse,activation,3,Jan_13_18,Yes,42
-60,-0.029602051,Gmouse,activation,3,Jan_13_18,Yes,42
-55,-0.032958984,Gmouse,activation,3,Jan_13_18,Yes,42
-50,-0.039672852,Gmouse,activation,3,Jan_13_18,Yes,42
-45,-0.084533691,Gmouse,activation,3,Jan_13_18,Yes,42
-40,-0.123291016,Gmouse,activation,3,Jan_13_18,Yes,42
-35,-0.166625977,Gmouse,activation,3,Jan_13_18,Yes,42
-30,-0.223693848,Gmouse,activation,3,Jan_13_18,Yes,42
-25,-0.290527344,Gmouse,activation,3,Jan_13_18,Yes,42
-20,-0.537719727,Gmouse,activation,3,Jan_13_18,Yes,42
-15,-1.958312988,Gmouse,activation,3,Jan_13_18,Yes,42
-10,-3.078308105,Gmouse,activation,3,Jan_13_18,Yes,42
-5,-3.312683105,Gmouse,activation,3,Jan_13_18,Yes,42
0,-3.280334473,Gmouse,activation,3,Jan_13_18,Yes,42
5,-3.121948242,Gmouse,activation,3,Jan_13_18,Yes,42
10,-2.935791016,Gmouse,activation,3,Jan_13_18,Yes,42
15,-2.737426758,Gmouse,activation,3,Jan_13_18,Yes,42
20,-2.545166016,Gmouse,activation,3,Jan_13_18,Yes,42
25,-2.35534668,Gmouse,activation,3,Jan_13_18,Yes,42
30,-2.175292969,Gmouse,activation,3,Jan_13_18,Yes,42
35,-2.013549805,Gmouse,activation,3,Jan_13_18,Yes,42
40,-1.835632324,Gmouse,activation,3,Jan_13_18,Yes,42
45,-1.664123535,Gmouse,activation,3,Jan_13_18,Yes,42
50,-1.532592773,Gmouse,activation,3,Jan_13_18,Yes,42
55,-1.416015625,Gmouse,activation,3,Jan_13_18,Yes,42
60,-1.333312988,Gmouse,activation,3,Jan_13_18,Yes,42
65,-1.167297363,Gmouse,activation,3,Jan_13_18,Yes,42
70,-1.05255127,Gmouse,activation,3,Jan_13_18,Yes,42
75,-0.924682617,Gmouse,activation,3,Jan_13_18,Yes,42
80,-0.803222656,Gmouse,activation,3,Jan_13_18,Yes,42
85,-0.680541992,Gmouse,activation,3,Jan_13_18,Yes,42
90,-0.559997559,Gmouse,activation,3,Jan_13_18,Yes,42
-80,-0.012817383,Gmouse,activation,3,Jan_13_18,Late,42
-75,-0.038146973,Gmouse,activation,3,Jan_13_18,Late,42
-70,-0.028686523,Gmouse,activation,3,Jan_13_18,Late,42
-65,-0.031433105,Gmouse,activation,3,Jan_13_18,Late,42
-60,-0.007324219,Gmouse,activation,3,Jan_13_18,Late,42
-55,-0.021057129,Gmouse,activation,3,Jan_13_18,Late,42
-50,-0.050964355,Gmouse,activation,3,Jan_13_18,Late,42
-45,-0.065917969,Gmouse,activation,3,Jan_13_18,Late,42
-40,-0.101013184,Gmouse,activation,3,Jan_13_18,Late,42
-35,-0.14251709,Gmouse,activation,3,Jan_13_18,Late,42
-30,-0.221557617,Gmouse,activation,3,Jan_13_18,Late,42
-25,-0.338439941,Gmouse,activation,3,Jan_13_18,Late,42
-20,-0.737304688,Gmouse,activation,3,Jan_13_18,Late,42
-15,-2.215270996,Gmouse,activation,3,Jan_13_18,Late,42
-10,-2.995605469,Gmouse,activation,3,Jan_13_18,Late,42
-5,-3.182067871,Gmouse,activation,3,Jan_13_18,Late,42
0,-3.124084473,Gmouse,activation,3,Jan_13_18,Late,42
5,-2.965087891,Gmouse,activation,3,Jan_13_18,Late,42
10,-2.809143066,Gmouse,activation,3,Jan_13_18,Late,42
15,-2.61138916,Gmouse,activation,3,Jan_13_18,Late,42
20,-2.42401123,Gmouse,activation,3,Jan_13_18,Late,42
25,-2.232055664,Gmouse,activation,3,Jan_13_18,Late,42
30,-2.021789551,Gmouse,activation,3,Jan_13_18,Late,42
35,-1.895141602,Gmouse,activation,3,Jan_13_18,Late,42
40,-1.741027832,Gmouse,activation,3,Jan_13_18,Late,42
45,-1.585083008,Gmouse,activation,3,Jan_13_18,Late,42
50,-1.440429688,Gmouse,activation,3,Jan_13_18,Late,42
55,-1.289672852,Gmouse,activation,3,Jan_13_18,Late,42
60,-1.223144531,Gmouse,activation,3,Jan_13_18,Late,42
65,-1.07421875,Gmouse,activation,3,Jan_13_18,Late,42
70,-0.915527344,Gmouse,activation,3,Jan_13_18,Late,42
75,-0.806884766,Gmouse,activation,3,Jan_13_18,Late,42
80,-0.670166016,Gmouse,activation,3,Jan_13_18,Late,42
85,-0.472412109,Gmouse,activation,3,Jan_13_18,Late,42
90,-0.465698242,Gmouse,activation,3,Jan_13_18,Late,42
-80,-0.001525879,DiDiiiNC,activation,4,Jan_13_18,No,42
-75,-0.032348633,DiDiiiNC,activation,4,Jan_13_18,No,42
-70,-0.036621094,DiDiiiNC,activation,4,Jan_13_18,No,42
-65,-0.004577637,DiDiiiNC,activation,4,Jan_13_18,No,42
-60,-0.017089844,DiDiiiNC,activation,4,Jan_13_18,No,42
-55,-0.018920898,DiDiiiNC,activation,4,Jan_13_18,No,42
